STAR Bfield Maps by Foley, Love, & Trentalange 
Full Field in the REVERSED direction: October 1998
57 steps in Z
28 steps in R
   R      Z      Br       Bz 
  34.5  210.0   -12.05 -4974.33
  37.0  210.0   -12.22 -4975.82
  44.5  210.0   -12.23 -4979.82
  47.0  210.0   -11.98 -4981.23
  59.5  210.0    -8.83 -4987.11
  64.5  210.0    -7.15 -4989.09
  79.5  210.0    -1.56 -4991.28
  84.5  210.0     0.29 -4991.09
  99.5  210.0     4.11 -4986.97
 104.5  210.0     4.60 -4984.98
 119.5  210.0     2.67 -4977.70
 124.5  210.0     0.93 -4975.65
 139.5  210.0    -6.88 -4970.92
 144.5  210.0   -10.12 -4970.64
 159.5  210.0   -20.83 -4971.88
 164.5  210.0   -24.33 -4974.04
 179.5  210.0   -34.68 -4982.00
 184.5  210.0   -37.27 -4986.49
 199.5  210.0   -45.23 -5000.06
 202.0  210.0   -45.80 -5003.57
 209.5  210.0   -48.25 -5012.93
 212.0  210.0   -48.21 -5017.02
 219.5  210.0   -49.92 -5028.83
 222.0  210.0   -49.01 -5034.25
  14.5  220.0   -10.17 -4954.76
  17.0  220.0   -11.74 -4956.31
  24.5  220.0   -15.55 -4960.70
  27.0  220.0   -16.68 -4962.48
  34.5  220.0   -18.91 -4968.40
  37.0  220.0   -19.27 -4970.76
  44.5  220.0   -19.29 -4977.18
  47.0  220.0   -18.98 -4979.45
  59.5  220.0   -13.85 -4989.18
  64.5  220.0   -11.18 -4992.39
  79.5  220.0    -1.67 -4996.61
  84.5  220.0     1.47 -4996.28
  99.5  220.0     8.73 -4990.09
 104.5  220.0     9.91 -4986.71
 119.5  220.0     8.29 -4974.92
 124.5  220.0     6.03 -4971.24
 139.5  220.0    -4.48 -4962.96
 144.5  220.0    -8.99 -4961.80
 159.5  220.0   -23.47 -4961.95
 164.5  220.0   -28.24 -4963.93
 179.5  220.0   -42.14 -4972.52
 184.5  220.0   -45.90 -4977.28
 199.5  220.0   -57.28 -4992.38
 202.0  220.0   -58.50 -4996.20
 209.5  220.0   -62.84 -5006.65
 212.0  220.0   -63.50 -5011.09
 219.5  220.0   -67.59 -5023.78
 222.0  220.0   -67.62 -5029.25
  14.5  230.0   -15.79 -4937.75
  17.0  230.0   -18.21 -4940.09
  24.5  230.0   -24.26 -4946.85
  27.0  230.0   -26.03 -4949.65
  34.5  230.0   -29.73 -4958.88
  37.0  230.0   -30.35 -4962.59
  44.5  230.0   -30.65 -4972.79
  47.0  230.0   -30.18 -4976.46
  59.5  230.0   -22.25 -4992.37
  64.5  230.0   -17.93 -4997.81
  79.5  230.0    -2.32 -5005.64
  84.5  230.0     3.09 -5005.49
  99.5  230.0    16.04 -4996.14
 104.5  230.0    18.52 -4990.85
 119.5  230.0    17.60 -4971.80
 124.5  230.0    14.61 -4965.86
 139.5  230.0     0.06 -4952.15
 144.5  230.0    -6.18 -4950.10
 159.5  230.0   -25.79 -4948.80
 164.5  230.0   -32.12 -4951.01
 179.5  230.0   -50.21 -4960.05
 184.5  230.0   -55.27 -4965.41
 199.5  230.0   -70.47 -4981.47
 202.0  230.0   -72.38 -4985.76
 209.5  230.0   -78.74 -4996.99
 212.0  230.0   -79.99 -5001.92
 219.5  230.0   -85.68 -5015.34
 222.0  230.0   -85.97 -5021.11
  14.5  240.0   -24.20 -4911.51
  17.0  240.0   -28.04 -4914.90
  24.5  240.0   -37.49 -4925.13
  27.0  240.0   -40.43 -4929.43
  34.5  240.0   -46.45 -4943.58
  37.0  240.0   -47.66 -4949.29
  44.5  240.0   -48.64 -4965.34
  47.0  240.0   -48.13 -4971.14
  59.5  240.0   -36.18 -4997.19
  64.5  240.0   -29.54 -5006.24
  79.5  240.0    -4.13 -5020.89
  84.5  240.0     4.87 -5021.14
  99.5  240.0    27.54 -5007.47
 104.5  240.0    32.14 -4998.90
 119.5  240.0    32.58 -4968.51
 124.5  240.0    28.39 -4958.78
 139.5  240.0     7.52 -4937.45
 144.5  240.0    -1.37 -4934.07
 159.5  240.0   -27.98 -4932.09
 164.5  240.0   -36.28 -4934.52
 179.5  240.0   -58.87 -4944.81
 184.5  240.0   -65.35 -4950.40
 199.5  240.0   -84.53 -4967.15
 202.0  240.0   -87.32 -4971.59
 209.5  240.0   -96.13 -4983.76
 212.0  240.0   -98.21 -4989.13
 219.5  240.0  -105.92 -5004.67
 222.0  240.0  -106.50 -5011.28
  14.5  250.0   -36.62 -4871.28
  17.0  250.0   -42.47 -4876.15
  24.5  250.0   -57.26 -4891.20
  27.0  250.0   -61.85 -4897.61
  34.5  250.0   -71.95 -4918.82
  37.0  250.0   -74.07 -4927.42
  44.5  250.0   -76.81 -4952.18
  47.0  250.0   -76.32 -4961.28
  59.5  250.0   -59.31 -5003.42
  64.5  250.0   -49.14 -5018.62
  79.5  250.0    -8.60 -5045.64
  84.5  250.0     6.44 -5047.18
  99.5  250.0    45.36 -5027.25
 104.5  250.0    53.82 -5013.57
 119.5  250.0    56.45 -4964.25
 124.5  250.0    50.24 -4948.68
 139.5  250.0    18.63 -4915.97
 144.5  250.0     5.67 -4911.56
 159.5  250.0   -30.85 -4910.58
 164.5  250.0   -41.33 -4914.32
 179.5  250.0   -68.18 -4926.66
 184.5  250.0   -75.77 -4932.68
 199.5  250.0   -98.74 -4948.52
 202.0  250.0  -102.55 -4953.03
 209.5  250.0  -115.02 -4965.14
 212.0  250.0  -118.46 -4971.03
 219.5  250.0  -130.91 -4988.66
 222.0  250.0  -132.94 -4996.95
  14.5  260.0   -54.40 -4810.58
  17.0  260.0   -63.24 -4817.34
  24.5  260.0   -86.06 -4838.76
  27.0  260.0   -93.32 -4848.01
  34.5  260.0  -110.08 -4878.94
  37.0  260.0  -113.95 -4891.59
  44.5  260.0  -120.49 -4929.01
  47.0  260.0  -120.54 -4943.00
  59.5  260.0   -97.76 -5010.75
  64.5  260.0   -82.76 -5036.24
  79.5  260.0   -18.68 -5086.33
  84.5  260.0     6.41 -5090.94
  99.5  260.0    73.63 -5062.54
 104.5  260.0    88.92 -5040.07
 119.5  260.0    95.17 -4958.26
 124.5  260.0    85.11 -4932.46
 139.5  260.0    34.12 -4883.11
 144.5  260.0    14.36 -4878.15
 159.5  260.0   -36.59 -4884.03
 164.5  260.0   -49.26 -4890.49
 179.5  260.0   -78.28 -4907.33
 184.5  260.0   -86.15 -4913.12
 199.5  260.0  -111.25 -4925.37
 202.0  260.0  -116.29 -4929.01
 209.5  260.0  -133.65 -4938.81
 212.0  260.0  -139.32 -4944.22
 219.5  260.0  -160.30 -4961.58
 222.0  260.0  -165.79 -4970.63
  14.5  270.0   -78.74 -4721.39
  17.0  270.0   -91.72 -4730.40
  24.5  270.0  -126.29 -4759.47
  27.0  270.0  -137.49 -4772.29
  34.5  270.0  -165.01 -4815.49
  37.0  270.0  -171.89 -4833.53
  44.5  270.0  -186.19 -4888.16
  47.0  270.0  -187.83 -4909.15
  59.5  270.0  -161.04 -5016.10
  64.5  270.0  -139.95 -5058.79
  79.5  270.0   -40.40 -5151.79
  84.5  270.0     1.51 -5163.89
  99.5  270.0   118.66 -5125.10
 104.5  270.0   146.54 -5087.70
 119.5  270.0   159.04 -4947.42
 124.5  270.0   141.39 -4903.77
 139.5  270.0    53.70 -4828.77
 144.5  270.0    22.10 -4826.33
 159.5  270.0   -49.98 -4852.54
 164.5  270.0   -63.94 -4865.58
 179.5  270.0   -89.00 -4889.71
 184.5  270.0   -95.08 -4894.66
 199.5  270.0  -118.22 -4898.00
 202.0  270.0  -124.35 -4899.70
 209.5  270.0  -146.85 -4902.64
 212.0  270.0  -155.32 -4906.01
 219.5  270.0  -187.63 -4916.69
 222.0  270.0  -198.44 -4924.43
  14.5  280.0  -110.20 -4593.77
  17.0  280.0  -129.12 -4605.11
  24.5  280.0  -179.69 -4642.30
  27.0  280.0  -197.00 -4659.01
  34.5  280.0  -240.78 -4716.25
  37.0  280.0  -253.17 -4740.66
  44.5  280.0  -281.85 -4816.82
  47.0  280.0  -287.72 -4847.03
  59.5  280.0  -264.42 -5011.62
  64.5  280.0  -237.85 -5082.41
  79.5  280.0   -86.50 -5256.67
  84.5  280.0   -16.67 -5286.56
  99.5  280.0   191.66 -5239.25
 104.5  280.0   243.66 -5175.67
 119.5  280.0   268.71 -4925.95
 124.5  280.0   235.15 -4848.10
 139.5  280.0    74.46 -4731.92
 144.5  280.0    21.12 -4740.09
 159.5  280.0   -81.73 -4821.42
 164.5  280.0   -93.76 -4847.08
 179.5  280.0   -99.22 -4880.32
 184.5  280.0  -100.08 -4881.80
 199.5  280.0  -114.14 -4868.99
 202.0  280.0  -121.04 -4866.87
 209.5  280.0  -146.48 -4857.58
 212.0  280.0  -157.74 -4856.11
 219.5  280.0  -200.63 -4851.09
 222.0  280.0  -218.00 -4853.00
