STAR Bfield Maps by Foley, Love, & Trentalange (gauss,cm,degrees)
Full Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
37 steps in Phi
   R      Z      Phi    Br      Bz        Bphi
 184.5 -160.0    0.0    -8.37  4997.69    0.44
 199.5 -160.0    0.0    -9.28  5004.66    0.66
 202.0 -160.0    0.0    -9.48  5005.57    0.59
 209.5 -160.0    0.0    -9.92  5009.49    0.71
 212.0 -160.0    0.0   -10.44  5010.98    0.73
 219.5 -160.0    0.0   -11.70  5015.50    0.99
 222.0 -160.0    0.0   -13.05  5017.70    1.00
  14.5 -150.0    0.0    -0.39  4980.82   -0.00
  17.0 -150.0    0.0    -0.50  4980.26    0.00
  24.5 -150.0    0.0    -0.77  4980.84   -0.07
  27.0 -150.0    0.0    -0.60  4980.76    0.00
  34.5 -150.0    0.0    -0.81  4981.43   -0.05
  37.0 -150.0    0.0    -0.77  4980.89    0.02
  44.5 -150.0    0.0    -0.94  4981.74   -0.01
  47.0 -150.0    0.0    -0.74  4981.55   -0.01
  59.5 -150.0    0.0    -0.60  4982.34    0.10
  64.5 -150.0    0.0    -0.51  4982.08    0.14
  79.5 -150.0    0.0    -0.41  4982.80    0.15
  84.5 -150.0    0.0    -0.36  4982.96    0.10
  99.5 -150.0    0.0    -0.53  4983.58    0.23
 104.5 -150.0    0.0    -0.52  4983.09    0.25
 119.5 -150.0    0.0    -1.18  4984.37    0.28
 124.5 -150.0    0.0    -1.21  4984.53    0.28
 139.5 -150.0    0.0    -2.16  4986.23    0.26
 144.5 -150.0    0.0    -2.51  4986.73    0.24
 159.5 -150.0    0.0    -3.27  4990.25    0.30
 164.5 -150.0    0.0    -3.56  4991.75    0.35
 179.5 -150.0    0.0    -4.13  4996.83    0.35
 184.5 -150.0    0.0    -4.24  4998.45    0.40
 199.5 -150.0    0.0    -4.33  5005.02    0.56
 202.0 -150.0    0.0    -4.51  5006.01    0.61
 209.5 -150.0    0.0    -4.31  5010.10    0.70
 212.0 -150.0    0.0    -4.62  5011.96    0.79
 219.5 -150.0    0.0    -4.75  5017.34    0.82
 222.0 -150.0    0.0    -5.63  5020.54    0.94
  14.5 -140.0    0.0    -0.24  4981.23    0.00
  17.0 -140.0    0.0    -0.23  4980.74    0.00
  24.5 -140.0    0.0    -0.54  4981.24    0.04
  27.0 -140.0    0.0    -0.18  4981.20   -0.02
  34.5 -140.0    0.0    -0.53  4981.73   -0.02
  37.0 -140.0    0.0    -0.27  4981.24    0.04
  44.5 -140.0    0.0    -0.62  4981.92   -0.02
  47.0 -140.0    0.0    -0.23  4981.74    0.06
  59.5 -140.0    0.0    -0.31  4982.43    0.11
  64.5 -140.0    0.0    -0.04  4982.13    0.14
  79.5 -140.0    0.0    -0.04  4982.85    0.18
  84.5 -140.0    0.0     0.18  4982.93    0.13
  99.5 -140.0    0.0    -0.07  4983.84    0.21
 104.5 -140.0    0.0     0.14  4983.38    0.22
 119.5 -140.0    0.0    -0.33  4984.86    0.29
 124.5 -140.0    0.0    -0.04  4984.99    0.26
 139.5 -140.0    0.0    -0.59  4986.83    0.30
 144.5 -140.0    0.0    -0.58  4987.40    0.27
 159.5 -140.0    0.0    -0.76  4990.78    0.32
 164.5 -140.0    0.0    -0.62  4992.14    0.34
 179.5 -140.0    0.0    -0.59  4997.09    0.41
 184.5 -140.0    0.0    -0.34  4998.47    0.36
 199.5 -140.0    0.0     0.37  5004.57    0.60
 202.0 -140.0    0.0     0.60  5005.58    0.59
 209.5 -140.0    0.0     1.45  5009.42    0.65
 212.0 -140.0    0.0     1.61  5011.03    0.71
 219.5 -140.0    0.0     3.15  5016.19    0.87
 222.0 -140.0    0.0     3.45  5019.19    0.79
  14.5 -130.0    0.0    -0.12  4981.44    0.00
  17.0 -130.0    0.0    -0.13  4981.02   -0.00
  24.5 -130.0    0.0    -0.44  4981.37   -0.03
  27.0 -130.0    0.0    -0.03  4981.33    0.02
  34.5 -130.0    0.0    -0.29  4981.71   -0.04
  37.0 -130.0    0.0    -0.11  4981.36    0.06
  44.5 -130.0    0.0    -0.34  4981.88   -0.00
  47.0 -130.0    0.0    -0.03  4981.70    0.04
  59.5 -130.0    0.0     0.00  4982.25    0.08
  64.5 -130.0    0.0     0.26  4982.11    0.12
  79.5 -130.0    0.0     0.31  4982.67    0.08
  84.5 -130.0    0.0     0.52  4982.94    0.11
  99.5 -130.0    0.0     0.43  4983.65    0.14
 104.5 -130.0    0.0     0.71  4983.40    0.19
 119.5 -130.0    0.0     0.57  4984.80    0.21
 124.5 -130.0    0.0     0.98  4985.10    0.30
 139.5 -130.0    0.0     0.90  4986.81    0.25
 144.5 -130.0    0.0     1.06  4987.49    0.29
 159.5 -130.0    0.0     1.53  4990.51    0.21
 164.5 -130.0    0.0     1.90  4991.94    0.38
 179.5 -130.0    0.0     2.73  4996.27    0.33
