STAR Bfield Maps by Foley, Love, & Trentalange 
Half Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
   R      Z      Br       Bz 
 222.0  -50.0    16.29  2489.83
  14.5  -40.0     0.12  2495.19
  17.0  -40.0     0.15  2495.21
  24.5  -40.0     0.20  2495.11
  27.0  -40.0     0.23  2495.17
  34.5  -40.0     0.29  2495.05
  37.0  -40.0     0.34  2495.07
  44.5  -40.0     0.40  2494.98
  47.0  -40.0     0.44  2495.01
  59.5  -40.0     0.59  2494.87
  64.5  -40.0     0.67  2494.82
  79.5  -40.0     0.90  2494.57
  84.5  -40.0     1.03  2494.56
  99.5  -40.0     1.34  2494.09
 104.5  -40.0     1.53  2494.12
 119.5  -40.0     2.00  2493.57
 124.5  -40.0     2.24  2493.44
 139.5  -40.0     2.98  2492.78
 144.5  -40.0     3.30  2492.62
 159.5  -40.0     4.48  2491.64
 164.5  -40.0     5.00  2491.39
 179.5  -40.0     6.85  2490.12
 184.5  -40.0     7.59  2489.75
 199.5  -40.0    10.31  2487.84
 202.0  -40.0    10.85  2487.76
 209.5  -40.0    12.71  2486.85
 212.0  -40.0    13.36  2486.76
 219.5  -40.0    15.36  2486.40
 222.0  -40.0    15.86  2486.93
  14.5  -30.0     0.09  2495.10
  17.0  -30.0     0.13  2495.09
  24.5  -30.0     0.15  2495.01
  27.0  -30.0     0.19  2495.05
  34.5  -30.0     0.22  2494.91
