STAR Bfield Maps by Foley, Love, & Trentalange (gauss,cm,degrees)
Full Field in the REVERSED direction: October 1998
57 steps in Z
28 steps in R
37 steps in Phi
   R      Z      Phi    Br      Bz        Bphi
  14.5  -40.0  110.0    -0.20 -4980.17    0.00
  17.0  -40.0  110.0    -0.24 -4980.03   -0.00
  24.5  -40.0  110.0    -0.42 -4979.93    0.05
  27.0  -40.0  110.0    -0.50 -4979.83   -0.04
  34.5  -40.0  110.0    -0.55 -4979.70    0.01
  37.0  -40.0  110.0    -0.61 -4979.60   -0.00
  44.5  -40.0  110.0    -0.71 -4979.46   -0.02
  47.0  -40.0  110.0    -0.80 -4979.39    0.00
  59.5  -40.0  110.0    -0.97 -4979.15   -0.03
  64.5  -40.0  110.0    -1.16 -4978.93   -0.01
  79.5  -40.0  110.0    -1.49 -4978.48    0.03
  84.5  -40.0  110.0    -1.74 -4978.24   -0.00
  99.5  -40.0  110.0    -2.32 -4977.60    0.02
 104.5  -40.0  110.0    -2.67 -4977.34    0.04
 119.5  -40.0  110.0    -3.52 -4976.48    0.03
 124.5  -40.0  110.0    -3.94 -4976.10    0.04
 139.5  -40.0  110.0    -5.38 -4974.79    0.03
 144.5  -40.0  110.0    -5.95 -4974.25    0.04
 159.5  -40.0  110.0    -8.16 -4972.38    0.10
 164.5  -40.0  110.0    -9.07 -4971.81    0.04
 179.5  -40.0  110.0   -12.70 -4969.05    0.08
 184.5  -40.0  110.0   -14.08 -4968.19    0.19
 199.5  -40.0  110.0   -19.39 -4964.42    0.17
 202.0  -40.0  110.0   -20.45 -4964.06    0.13
 209.5  -40.0  110.0   -24.02 -4962.26    0.19
 212.0  -40.0  110.0   -25.11 -4962.03    0.20
 219.5  -40.0  110.0   -29.12 -4961.09    0.29
 222.0  -40.0  110.0   -29.83 -4961.94    0.32
  14.5  -30.0  110.0    -0.11 -4979.95   -0.00
  17.0  -30.0  110.0    -0.21 -4979.95    0.00
  24.5  -30.0  110.0    -0.28 -4979.75   -0.00
  27.0  -30.0  110.0    -0.36 -4979.63   -0.04
  34.5  -30.0  110.0    -0.39 -4979.47    0.01
  37.0  -30.0  110.0    -0.44 -4979.33   -0.00
  44.5  -30.0  110.0    -0.52 -4979.25   -0.04
  47.0  -30.0  110.0    -0.55 -4979.16    0.04
  59.5  -30.0  110.0    -0.65 -4978.78   -0.00
  64.5  -30.0  110.0    -0.95 -4978.67    0.01
  79.5  -30.0  110.0    -1.12 -4978.06    0.00
  84.5  -30.0  110.0    -1.34 -4977.89    0.05
  99.5  -30.0  110.0    -1.79 -4977.01    0.01
 104.5  -30.0  110.0    -2.07 -4976.81    0.02
 119.5  -30.0  110.0    -2.72 -4975.55   -0.01
 124.5  -30.0  110.0    -3.09 -4975.21   -0.00
 139.5  -30.0  110.0    -4.20 -4973.45    0.02
 144.5  -30.0  110.0    -4.68 -4972.93   -0.00
 159.5  -30.0  110.0    -6.48 -4970.32    0.06
 164.5  -30.0  110.0    -7.36 -4969.65    0.03
 179.5  -30.0  110.0   -10.39 -4965.69    0.05
 184.5  -30.0  110.0   -11.61 -4964.76    0.09
 199.5  -30.0  110.0   -16.45 -4959.22    0.05
 202.0  -30.0  110.0   -17.47 -4958.64    0.07
 209.5  -30.0  110.0   -21.38 -4955.64    0.07
 212.0  -30.0  110.0   -22.72 -4955.24    0.07
 219.5  -30.0  110.0   -28.29 -4953.18    0.09
 222.0  -30.0  110.0   -30.02 -4953.86    0.08
  14.5  -20.0  110.0    -0.11 -4979.86   -0.00
  17.0  -20.0  110.0    -0.15 -4979.87   -0.00
  24.5  -20.0  110.0    -0.29 -4979.62    0.11
  27.0  -20.0  110.0    -0.26 -4979.54   -0.11
  34.5  -20.0  110.0    -0.36 -4979.31    0.14
  37.0  -20.0  110.0    -0.30 -4979.29   -0.04
  44.5  -20.0  110.0    -0.47 -4979.05   -0.02
  47.0  -20.0  110.0    -0.39 -4979.02    0.01
  59.5  -20.0  110.0    -0.61 -4978.62    0.05
  64.5  -20.0  110.0    -0.65 -4978.55   -0.02
  79.5  -20.0  110.0    -0.83 -4977.74    0.07
  84.5  -20.0  110.0    -0.97 -4977.62    0.03
  99.5  -20.0  110.0    -1.27 -4976.67    0.02
 104.5  -20.0  110.0    -1.44 -4976.31    0.02
 119.5  -20.0  110.0    -1.95 -4974.99    0.07
 124.5  -20.0  110.0    -2.15 -4974.50   -0.01
 139.5  -20.0  110.0    -2.94 -4972.53    0.07
 144.5  -20.0  110.0    -3.24 -4971.80    0.00
 159.5  -20.0  110.0    -4.55 -4968.89    0.06
 164.5  -20.0  110.0    -5.10 -4967.80   -0.04
 179.5  -20.0  110.0    -7.30 -4963.20    0.05
 184.5  -20.0  110.0    -8.24 -4961.66    0.10
 199.5  -20.0  110.0   -12.21 -4954.60    0.06
 202.0  -20.0  110.0   -13.10 -4953.50   -0.01
 209.5  -20.0  110.0   -16.72 -4948.99    0.05
 212.0  -20.0  110.0   -18.22 -4947.71   -0.02
 219.5  -20.0  110.0   -24.45 -4942.82    0.06
 222.0  -20.0  110.0   -26.86 -4942.15   -0.02
  14.5  -10.0  110.0    -0.05 -4979.87    0.00
  17.0  -10.0  110.0    -0.06 -4980.02    0.00
  24.5  -10.0  110.0    -0.21 -4979.76   -0.03
  27.0  -10.0  110.0    -0.12 -4979.67   -0.04
  34.5  -10.0  110.0    -0.21 -4979.42    0.05
  37.0  -10.0  110.0    -0.18 -4979.38    0.01
  44.5  -10.0  110.0    -0.27 -4979.16   -0.04
  47.0  -10.0  110.0    -0.20 -4979.11   -0.03
  59.5  -10.0  110.0    -0.33 -4978.61   -0.04
  64.5  -10.0  110.0    -0.33 -4978.61   -0.02
  79.5  -10.0  110.0    -0.45 -4977.73   -0.01
  84.5  -10.0  110.0    -0.46 -4977.66   -0.02
  99.5  -10.0  110.0    -0.65 -4976.49   -0.05
 104.5  -10.0  110.0    -0.70 -4976.32    0.05
 119.5  -10.0  110.0    -0.99 -4974.71    0.02
 124.5  -10.0  110.0    -1.00 -4974.32   -0.01
 139.5  -10.0  110.0    -1.47 -4972.04   -0.04
 144.5  -10.0  110.0    -1.49 -4971.34   -0.01
 159.5  -10.0  110.0    -2.24 -4968.00    0.00
 164.5  -10.0  110.0    -2.39 -4967.02   -0.01
 179.5  -10.0  110.0    -3.56 -4961.62    0.00
 184.5  -10.0  110.0    -4.09 -4959.94    0.04
 199.5  -10.0  110.0    -6.28 -4951.31   -0.01
 202.0  -10.0  110.0    -6.69 -4949.94   -0.06
 209.5  -10.0  110.0    -9.03 -4943.60   -0.01
 212.0  -10.0  110.0    -9.93 -4941.66   -0.04
 219.5  -10.0  110.0   -14.22 -4933.19   -0.03
 222.0  -10.0  110.0   -16.07 -4930.75   -0.05
  14.5    0.0  110.0    -0.03 -4979.89    0.00
  17.0    0.0  110.0     0.03 -4979.84    0.00
  24.5    0.0  110.0    -0.13 -4979.62    0.00
  27.0    0.0  110.0     0.03 -4979.61    0.00
  34.5    0.0  110.0    -0.08 -4979.40    0.00
  37.0    0.0  110.0     0.02 -4979.31    0.00
  44.5    0.0  110.0    -0.07 -4979.07    0.00
  47.0    0.0  110.0     0.06 -4979.03    0.00
  59.5    0.0  110.0    -0.04 -4978.66    0.00
  64.5    0.0  110.0     0.00 -4978.45    0.00
  79.5    0.0  110.0     0.04 -4977.72    0.00
  84.5    0.0  110.0     0.08 -4977.49    0.00
  99.5    0.0  110.0     0.06 -4976.47    0.00
 104.5    0.0  110.0     0.12 -4976.13    0.00
 119.5    0.0  110.0     0.13 -4974.65    0.00
 124.5    0.0  110.0     0.17 -4974.10    0.00
 139.5    0.0  110.0     0.23 -4971.97    0.00
 144.5    0.0  110.0     0.37 -4971.09    0.00
 159.5    0.0  110.0     0.35 -4967.79    0.00
 164.5    0.0  110.0     0.46 -4966.54    0.00
 179.5    0.0  110.0     0.55 -4961.15    0.00
 184.5    0.0  110.0     0.71 -4959.15    0.00
 199.5    0.0  110.0     0.86 -4950.21    0.00
 202.0    0.0  110.0     1.03 -4948.44    0.00
 209.5    0.0  110.0     1.00 -4941.63    0.00
 212.0    0.0  110.0     1.18 -4938.98    0.00
 219.5    0.0  110.0     1.17 -4929.25    0.00
 222.0    0.0  110.0     1.38 -4925.57    0.00
  14.5   10.0  110.0     0.09 -4979.93    0.00
  17.0   10.0  110.0     0.07 -4980.17    0.00
  24.5   10.0  110.0    -0.03 -4979.81    0.06
  27.0   10.0  110.0     0.15 -4979.88   -0.04
  34.5   10.0  110.0     0.06 -4979.59    0.08
  37.0   10.0  110.0     0.17 -4979.58   -0.01
  44.5   10.0  110.0     0.13 -4979.25   -0.03
  47.0   10.0  110.0     0.23 -4979.35    0.04
  59.5   10.0  110.0     0.26 -4978.69   -0.00
  64.5   10.0  110.0     0.37 -4978.84    0.01
  79.5   10.0  110.0     0.45 -4977.97    0.05
  84.5   10.0  110.0     0.54 -4977.93    0.03
  99.5   10.0  110.0     0.79 -4976.66    0.02
 104.5   10.0  110.0     0.89 -4976.59   -0.05
 119.5   10.0  110.0     1.17 -4974.86    0.05
 124.5   10.0  110.0     1.37 -4974.64   -0.01
 139.5   10.0  110.0     1.85 -4972.22    0.03
 144.5   10.0  110.0     2.17 -4971.71   -0.05
 159.5   10.0  110.0     2.93 -4968.27    0.02
 164.5   10.0  110.0     3.29 -4967.38   -0.05
 179.5   10.0  110.0     4.72 -4961.85    0.02
 184.5   10.0  110.0     5.40 -4960.30    0.01
 199.5   10.0  110.0     7.87 -4951.69   -0.01
 202.0   10.0  110.0     8.66 -4950.37   -0.04
 209.5   10.0  110.0    11.08 -4943.96    0.01
 212.0   10.0  110.0    12.30 -4941.88    0.05
 219.5   10.0  110.0    16.78 -4933.48    0.11
 222.0   10.0  110.0    19.01 -4930.63    0.03
  14.5   20.0  110.0     0.14 -4980.29    0.00
  17.0   20.0  110.0     0.08 -4980.25    0.00
  24.5   20.0  110.0     0.17 -4980.14    0.07
  27.0   20.0  110.0     0.13 -4980.05   -0.01
  34.5   20.0  110.0     0.35 -4979.87    0.08
  37.0   20.0  110.0     0.19 -4979.77   -0.02
  44.5   20.0  110.0     0.38 -4979.62   -0.01
  47.0   20.0  110.0     0.38 -4979.56   -0.04
  59.5   20.0  110.0     0.64 -4979.19   -0.01
  64.5   20.0  110.0     0.61 -4979.08   -0.04
  79.5   20.0  110.0     1.01 -4978.41    0.04
  84.5   20.0  110.0     0.96 -4978.16    0.01
  99.5   20.0  110.0     1.52 -4977.29    0.02
 104.5   20.0  110.0     1.55 -4976.95   -0.01
 119.5   20.0  110.0     2.27 -4975.60    0.09
 124.5   20.0  110.0     2.39 -4975.14   -0.03
 139.5   20.0  110.0     3.44 -4973.17    0.00
 144.5   20.0  110.0     3.79 -4972.50   -0.06
 159.5   20.0  110.0     5.35 -4969.64    0.04
 164.5   20.0  110.0     5.87 -4968.62   -0.03
 179.5   20.0  110.0     8.54 -4964.07    0.07
 184.5   20.0  110.0     9.63 -4962.49    0.04
 199.5   20.0  110.0    14.01 -4955.70    0.03
 202.0   20.0  110.0    14.99 -4954.41    0.02
 209.5   20.0  110.0    19.06 -4950.07    0.04
 212.0   20.0  110.0    20.76 -4948.53    0.09
 219.5   20.0  110.0    27.50 -4944.05    0.10
 222.0   20.0  110.0    30.60 -4942.62    0.10
  14.5   30.0  110.0     0.13 -4980.60   -0.00
  17.0   30.0  110.0     0.15 -4980.58    0.00
  24.5   30.0  110.0     0.18 -4980.51   -0.03
  27.0   30.0  110.0     0.18 -4980.31   -0.03
  34.5   30.0  110.0     0.36 -4980.30   -0.01
  37.0   30.0  110.0     0.31 -4980.10   -0.01
  44.5   30.0  110.0     0.50 -4980.07   -0.02
  47.0   30.0  110.0     0.51 -4979.89    0.01
  59.5   30.0  110.0     0.76 -4979.59   -0.05
  64.5   30.0  110.0     0.83 -4979.54    0.06
  79.5   30.0  110.0     1.30 -4978.97    0.05
  84.5   30.0  110.0     1.37 -4978.75    0.00
  99.5   30.0  110.0     1.99 -4977.92   -0.02
 104.5   30.0  110.0     2.21 -4977.67    0.02
 119.5   30.0  110.0     2.99 -4976.56    0.05
 124.5   30.0  110.0     3.37 -4976.16    0.00
 139.5   30.0  110.0     4.64 -4974.46   -0.08
 144.5   30.0  110.0     5.23 -4973.92    0.01
 159.5   30.0  110.0     7.23 -4971.49   -0.03
 164.5   30.0  110.0     8.07 -4970.69   -0.08
 179.5   30.0  110.0    11.32 -4966.97   -0.01
 184.5   30.0  110.0    12.80 -4965.87    0.06
 199.5   30.0  110.0    18.02 -4960.89   -0.01
 202.0   30.0  110.0    19.41 -4960.09    0.03
 209.5   30.0  110.0    23.58 -4957.48    0.04
 212.0   30.0  110.0    25.44 -4956.76    0.11
 219.5   30.0  110.0    31.41 -4955.44    0.08
 222.0   30.0  110.0    34.22 -4955.67    0.15
  14.5   40.0  110.0     0.21 -4980.99    0.00
  17.0   40.0  110.0     0.25 -4980.97    0.00
  24.5   40.0  110.0     0.33 -4980.80    0.04
  27.0   40.0  110.0     0.40 -4980.71   -0.00
  34.5   40.0  110.0     0.50 -4980.62    0.08
  37.0   40.0  110.0     0.55 -4980.50    0.02
  44.5   40.0  110.0     0.60 -4980.45    0.00
  47.0   40.0  110.0     0.73 -4980.36    0.03
  59.5   40.0  110.0     1.03 -4980.14    0.03
  64.5   40.0  110.0     1.17 -4980.02    0.03
  79.5   40.0  110.0     1.69 -4979.55    0.08
  84.5   40.0  110.0     1.84 -4979.35    0.08
  99.5   40.0  110.0     2.54 -4978.76    0.03
 104.5   40.0  110.0     2.87 -4978.55    0.08
 119.5   40.0  110.0     3.86 -4977.70    0.06
 124.5   40.0  110.0     4.27 -4977.26    0.01
 139.5   40.0  110.0     5.72 -4976.09    0.06
 144.5   40.0  110.0     6.56 -4975.47    0.07
 159.5   40.0  110.0     8.87 -4973.82    0.06
 164.5   40.0  110.0     9.91 -4973.15    0.01
 179.5   40.0  110.0    13.63 -4970.60    0.08
 184.5   40.0  110.0    15.29 -4969.72    0.13
 199.5   40.0  110.0    20.79 -4966.55    0.13
 202.0   40.0  110.0    22.17 -4966.06    0.01
 209.5   40.0  110.0    25.87 -4964.75    0.13
 212.0   40.0  110.0    27.45 -4964.38    0.10
 219.5   40.0  110.0    31.69 -4964.53    0.19
 222.0   40.0  110.0    33.50 -4965.11    0.19
  14.5   50.0  110.0     0.21 -4981.15    0.00
  17.0   50.0  110.0     0.18 -4981.36    0.00
  24.5   50.0  110.0     0.34 -4981.16    0.04
  27.0   50.0  110.0     0.27 -4981.08   -0.02
  34.5   50.0  110.0     0.53 -4981.01    0.07
  37.0   50.0  110.0     0.53 -4980.93    0.00
  44.5   50.0  110.0     0.73 -4980.74   -0.06
  47.0   50.0  110.0     0.72 -4980.78    0.02
  59.5   50.0  110.0     1.16 -4980.54    0.02
  64.5   50.0  110.0     1.23 -4980.55    0.08
  79.5   50.0  110.0     1.85 -4980.08    0.04
  84.5   50.0  110.0     1.95 -4980.10    0.06
  99.5   50.0  110.0     2.85 -4979.52    0.02
 104.5   50.0  110.0     3.10 -4979.50    0.08
 119.5   50.0  110.0     4.34 -4978.75    0.07
 124.5   50.0  110.0     4.78 -4978.69    0.07
 139.5   50.0  110.0     6.53 -4977.67    0.06
 144.5   50.0  110.0     7.26 -4977.43    0.06
 159.5   50.0  110.0     9.89 -4976.23    0.05
 164.5   50.0  110.0    10.93 -4976.01    0.09
 179.5   50.0  110.0    14.91 -4974.26    0.08
 184.5   50.0  110.0    16.67 -4974.00    0.12
 199.5   50.0  110.0    22.21 -4972.02    0.06
 202.0   50.0  110.0    23.49 -4971.98    0.08
 209.5   50.0  110.0    27.05 -4971.06    0.03
 212.0   50.0  110.0    28.45 -4970.96    0.09
 219.5   50.0  110.0    31.91 -4970.76    0.10
 222.0   50.0  110.0    33.27 -4971.21    0.14
  14.5   60.0  110.0     0.25 -4981.71    0.00
  17.0   60.0  110.0     0.26 -4981.71   -0.00
  24.5   60.0  110.0     0.32 -4981.59    0.07
  27.0   60.0  110.0     0.37 -4981.46   -0.04
  34.5   60.0  110.0     0.55 -4981.43    0.05
  37.0   60.0  110.0     0.55 -4981.37    0.00
  44.5   60.0  110.0     0.75 -4981.35   -0.01
  47.0   60.0  110.0     0.81 -4981.26    0.03
  59.5   60.0  110.0     1.23 -4981.19    0.02
  64.5   60.0  110.0     1.36 -4981.08    0.03
  79.5   60.0  110.0     1.96 -4980.96    0.05
  84.5   60.0  110.0     2.20 -4980.82    0.04
  99.5   60.0  110.0     3.10 -4980.56    0.04
 104.5   60.0  110.0     3.37 -4980.48    0.00
 119.5   60.0  110.0     4.65 -4980.18    0.09
 124.5   60.0  110.0     5.10 -4980.08    0.04
 139.5   60.0  110.0     6.94 -4979.66    0.05
 144.5   60.0  110.0     7.75 -4979.55    0.06
 159.5   60.0  110.0    10.45 -4979.12    0.11
 164.5   60.0  110.0    11.54 -4978.97    0.04
 179.5   60.0  110.0    15.54 -4978.33    0.13
 184.5   60.0  110.0    17.30 -4978.34    0.14
 199.5   60.0  110.0    22.87 -4977.75    0.12
 202.0   60.0  110.0    24.16 -4977.77    0.09
 209.5   60.0  110.0    27.77 -4977.62    0.10
 212.0   60.0  110.0    29.23 -4977.61    0.12
 219.5   60.0  110.0    33.48 -4977.63    0.19
 222.0   60.0  110.0    35.30 -4977.72    0.13
  14.5   70.0  110.0     0.24 -4982.06    0.00
  17.0   70.0  110.0     0.28 -4982.16   -0.00
  24.5   70.0  110.0     0.31 -4982.01    0.07
  27.0   70.0  110.0     0.46 -4981.96   -0.03
  34.5   70.0  110.0     0.61 -4981.93    0.08
  37.0   70.0  110.0     0.70 -4981.87    0.01
  44.5   70.0  110.0     0.76 -4981.87    0.03
  47.0   70.0  110.0     0.90 -4981.78    0.04
  59.5   70.0  110.0     1.28 -4981.78    0.11
  64.5   70.0  110.0     1.48 -4981.85    0.02
  79.5   70.0  110.0     2.02 -4981.64    0.07
  84.5   70.0  110.0     2.29 -4981.79    0.10
  99.5   70.0  110.0     3.16 -4981.61    0.08
 104.5   70.0  110.0     3.53 -4981.70    0.11
 119.5   70.0  110.0     4.67 -4981.59    0.10
 124.5   70.0  110.0     5.30 -4981.74    0.08
 139.5   70.0  110.0     7.04 -4981.62    0.12
 144.5   70.0  110.0     7.94 -4981.74    0.12
 159.5   70.0  110.0    10.52 -4981.84    0.11
 164.5   70.0  110.0    11.68 -4982.05    0.06
 179.5   70.0  110.0    15.41 -4982.22    0.14
 184.5   70.0  110.0    17.25 -4982.73    0.17
 199.5   70.0  110.0    22.52 -4983.40    0.15
 202.0   70.0  110.0    23.89 -4983.77    0.07
 209.5   70.0  110.0    27.44 -4984.43    0.15
 212.0   70.0  110.0    29.17 -4984.82    0.12
 219.5   70.0  110.0    34.13 -4986.21    0.19
 222.0   70.0  110.0    36.70 -4987.02    0.12
  14.5   80.0  110.0     0.26 -4982.54    0.00
  17.0   80.0  110.0     0.25 -4982.54    0.00
  24.5   80.0  110.0     0.29 -4982.51    0.06
  27.0   80.0  110.0     0.38 -4982.42   -0.05
  34.5   80.0  110.0     0.59 -4982.44    0.08
  37.0   80.0  110.0     0.59 -4982.31    0.01
  44.5   80.0  110.0     0.79 -4982.40    0.02
  47.0   80.0  110.0     0.86 -4982.33    0.03
  59.5   80.0  110.0     1.16 -4982.47    0.02
  64.5   80.0  110.0     1.36 -4982.48    0.03
  79.5   80.0  110.0     1.96 -4982.60    0.10
  84.5   80.0  110.0     2.15 -4982.60    0.04
  99.5   80.0  110.0     3.01 -4982.74    0.12
 104.5   80.0  110.0     3.43 -4982.81    0.06
 119.5   80.0  110.0     4.57 -4983.10    0.17
 124.5   80.0  110.0     5.08 -4983.13    0.07
 139.5   80.0  110.0     6.81 -4983.67    0.10
 144.5   80.0  110.0     7.60 -4983.81    0.03
 159.5   80.0  110.0    10.07 -4984.68    0.21
 164.5   80.0  110.0    11.17 -4984.93    0.02
 179.5   80.0  110.0    14.73 -4986.08    0.16
 184.5   80.0  110.0    16.28 -4986.75    0.15
 199.5   80.0  110.0    21.03 -4988.78    0.14
 202.0   80.0  110.0    22.30 -4989.37    0.11
 209.5   80.0  110.0    25.44 -4991.18    0.15
 212.0   80.0  110.0    26.98 -4991.97    0.12
 219.5   80.0  110.0    31.24 -4995.55    0.25
 222.0   80.0  110.0    33.61 -4997.30    0.14
  14.5   90.0  110.0     0.22 -4982.92    0.00
  17.0   90.0  110.0     0.23 -4982.96   -0.00
  24.5   90.0  110.0     0.22 -4982.90    0.07
  27.0   90.0  110.0     0.38 -4982.86   -0.07
  34.5   90.0  110.0     0.46 -4982.86    0.06
  37.0   90.0  110.0     0.53 -4982.83   -0.01
  44.5   90.0  110.0     0.63 -4982.91    0.01
  47.0   90.0  110.0     0.77 -4982.90    0.05
  59.5   90.0  110.0     1.12 -4983.03    0.06
  64.5   90.0  110.0     1.27 -4983.15    0.09
  79.5   90.0  110.0     1.75 -4983.24    0.11
  84.5   90.0  110.0     2.01 -4983.42    0.11
  99.5   90.0  110.0     2.80 -4983.75    0.12
 104.5   90.0  110.0     3.14 -4983.96    0.09
 119.5   90.0  110.0     4.13 -4984.47    0.19
 124.5   90.0  110.0     4.68 -4984.70    0.17
 139.5   90.0  110.0     6.25 -4985.55    0.09
 144.5   90.0  110.0     6.99 -4985.87    0.11
 159.5   90.0  110.0     9.22 -4987.16    0.21
 164.5   90.0  110.0    10.27 -4987.82    0.17
 179.5   90.0  110.0    13.40 -4989.54    0.15
 184.5   90.0  110.0    14.82 -4990.55    0.22
 199.5   90.0  110.0    18.79 -4993.30    0.20
 202.0   90.0  110.0    19.80 -4994.12    0.16
 209.5   90.0  110.0    22.01 -4996.44    0.16
 212.0   90.0  110.0    23.12 -4997.59    0.24
 219.5   90.0  110.0    25.19 -5002.13    0.23
 222.0   90.0  110.0    26.71 -5004.49    0.21
  14.5  100.0  110.0     0.18 -4983.30    0.00
  17.0  100.0  110.0     0.20 -4983.32    0.00
  24.5  100.0  110.0     0.22 -4983.27    0.03
  27.0  100.0  110.0     0.31 -4983.25   -0.04
  34.5  100.0  110.0     0.40 -4983.27    0.04
  37.0  100.0  110.0     0.45 -4983.31   -0.00
  44.5  100.0  110.0     0.62 -4983.40    0.01
  47.0  100.0  110.0     0.67 -4983.39    0.10
  59.5  100.0  110.0     0.95 -4983.61    0.02
  64.5  100.0  110.0     1.11 -4983.76    0.14
  79.5  100.0  110.0     1.60 -4984.03    0.08
  84.5  100.0  110.0     1.76 -4984.22    0.13
  99.5  100.0  110.0     2.46 -4984.69    0.07
 104.5  100.0  110.0     2.71 -4984.89    0.13
 119.5  100.0  110.0     3.63 -4985.65    0.12
 124.5  100.0  110.0     4.11 -4985.99    0.12
 139.5  100.0  110.0     5.44 -4987.18    0.09
 144.5  100.0  110.0     6.17 -4987.69    0.13
 159.5  100.0  110.0     8.13 -4989.55    0.13
 164.5  100.0  110.0     8.99 -4990.25    0.14
 179.5  100.0  110.0    11.68 -4992.62    0.15
 184.5  100.0  110.0    12.96 -4993.71    0.28
 199.5  100.0  110.0    16.05 -4996.96    0.21
 202.0  100.0  110.0    16.86 -4997.78    0.17
 209.5  100.0  110.0    18.22 -5000.02    0.21
 212.0  100.0  110.0    18.93 -5001.07    0.22
 219.5  100.0  110.0    19.09 -5004.80    0.27
 222.0  100.0  110.0    19.50 -5006.78    0.26
  14.5  110.0  110.0     0.14 -4983.60    0.00
  17.0  110.0  110.0     0.13 -4983.60    0.00
  24.5  110.0  110.0     0.09 -4983.62    0.06
  27.0  110.0  110.0     0.14 -4983.56   -0.07
  34.5  110.0  110.0     0.26 -4983.68    0.06
  37.0  110.0  110.0     0.30 -4983.66   -0.03
  44.5  110.0  110.0     0.38 -4983.78   -0.05
  47.0  110.0  110.0     0.50 -4983.83   -0.01
  59.5  110.0  110.0     0.69 -4984.04    0.04
  64.5  110.0  110.0     0.83 -4984.27    0.09
  79.5  110.0  110.0     1.27 -4984.63    0.13
  84.5  110.0  110.0     1.36 -4984.84    0.07
  99.5  110.0  110.0     1.97 -4985.46    0.11
 104.5  110.0  110.0     2.19 -4985.80    0.06
 119.5  110.0  110.0     2.99 -4986.71    0.18
 124.5  110.0  110.0     3.30 -4987.19    0.13
 139.5  110.0  110.0     4.38 -4988.67    0.12
 144.5  110.0  110.0     4.97 -4989.41    0.11
 159.5  110.0  110.0     6.55 -4991.49    0.19
 164.5  110.0  110.0     7.35 -4992.53    0.16
 179.5  110.0  110.0     9.62 -4995.21    0.24
 184.5  110.0  110.0    10.76 -4996.66    0.24
 199.5  110.0  110.0    13.46 -4999.88    0.18
 202.0  110.0  110.0    14.21 -5000.80    0.20
 209.5  110.0  110.0    15.29 -5002.51    0.18
 212.0  110.0  110.0    15.85 -5003.36    0.25
 219.5  110.0  110.0    15.89 -5005.35    0.24
 222.0  110.0  110.0    16.14 -5006.52    0.27
  14.5  120.0  110.0     0.03 -4983.89    0.00
  17.0  120.0  110.0    -0.00 -4983.88    0.00
  24.5  120.0  110.0    -0.00 -4983.92    0.07
  27.0  120.0  110.0    -0.05 -4983.92   -0.02
  34.5  120.0  110.0     0.09 -4983.99    0.08
  37.0  120.0  110.0     0.05 -4983.99    0.00
  44.5  120.0  110.0     0.20 -4984.14    0.01
  47.0  120.0  110.0     0.13 -4984.15    0.03
  59.5  120.0  110.0     0.46 -4984.55    0.03
  64.5  120.0  110.0     0.45 -4984.73    0.10
  79.5  120.0  110.0     0.88 -4985.24    0.14
  84.5  120.0  110.0     0.88 -4985.46    0.11
  99.5  120.0  110.0     1.43 -4986.11    0.15
 104.5  120.0  110.0     1.48 -4986.51    0.09
 119.5  120.0  110.0     2.02 -4987.60    0.21
 124.5  120.0  110.0     2.27 -4988.12    0.11
 139.5  120.0  110.0     3.14 -4989.85    0.16
 144.5  120.0  110.0     3.52 -4990.62    0.20
 159.5  120.0  110.0     4.84 -4993.18    0.18
 164.5  120.0  110.0     5.31 -4994.31    0.15
 179.5  120.0  110.0     7.35 -4997.57    0.20
 184.5  120.0  110.0     8.25 -4999.00    0.27
 199.5  120.0  110.0    10.91 -5002.67    0.26
 202.0  120.0  110.0    11.58 -5003.52    0.21
 209.5  120.0  110.0    13.21 -5005.19    0.24
 212.0  120.0  110.0    13.96 -5006.03    0.26
 219.5  120.0  110.0    15.50 -5007.34    0.34
 222.0  120.0  110.0    16.42 -5008.00    0.36
  14.5  130.0  110.0    -0.09 -4983.86    0.00
  17.0  130.0  110.0    -0.09 -4984.05    0.00
  24.5  130.0  110.0    -0.24 -4983.98    0.11
  27.0  130.0  110.0    -0.06 -4984.12   -0.05
  34.5  130.0  110.0    -0.16 -4984.12    0.07
  37.0  130.0  110.0    -0.07 -4984.24    0.04
  44.5  130.0  110.0    -0.12 -4984.33    0.00
  47.0  130.0  110.0    -0.02 -4984.49    0.10
  59.5  130.0  110.0     0.01 -4984.80    0.07
  64.5  130.0  110.0     0.21 -4985.12    0.13
  79.5  130.0  110.0     0.40 -4985.52    0.13
  84.5  130.0  110.0     0.53 -4985.93    0.13
  99.5  130.0  110.0     0.73 -4986.52    0.14
 104.5  130.0  110.0     0.86 -4987.06    0.11
 119.5  130.0  110.0     1.11 -4988.11    0.23
 124.5  130.0  110.0     1.36 -4988.79    0.22
 139.5  130.0  110.0     1.64 -4990.54    0.21
 144.5  130.0  110.0     2.03 -4991.56    0.18
 159.5  130.0  110.0     2.74 -4994.30    0.25
 164.5  130.0  110.0     3.26 -4995.75    0.16
 179.5  130.0  110.0     4.67 -4999.30    0.25
 184.5  130.0  110.0     5.67 -5001.26    0.31
 199.5  130.0  110.0     8.01 -5005.35    0.22
 202.0  130.0  110.0     8.90 -5006.51    0.22
 209.5  130.0  110.0    10.76 -5008.62    0.23
 212.0  130.0  110.0    11.91 -5009.73    0.32
