 (   j       E[eV]      E^2*sig          sig          SIG        
   308      242.84  1.05977E+02  1.79714E-03  9.48445E-01
   309      245.48  1.15823E+02  1.92202E-03  9.48618E-01
   310      248.16  7.66116E+01  1.24408E-03  9.48732E-01
   311      250.86  5.64342E+02  8.96787E-03  9.49557E-01
   312      253.59  6.46833E+02  1.00585E-02  9.50492E-01
   313      256.35  6.06499E+02  9.22917E-03  9.51360E-01
   314      259.14  5.86116E+02  8.72787E-03  9.52189E-01
   315      261.96  5.73087E+02  8.35099E-03  9.52992E-01
   316      264.82  5.74093E+02  8.18639E-03  9.53787E-01
   317      267.70  5.80262E+02  8.09707E-03  9.54582E-01
   318      270.61  5.46350E+02  7.46048E-03  9.55322E-01
   319      273.56  5.38019E+02  7.18930E-03  9.56043E-01
   320      276.54  5.35007E+02  6.99586E-03  9.56753E-01
   321      279.55  5.29252E+02  6.77232E-03  9.57447E-01
   322      282.60  5.26618E+02  6.59422E-03  9.58131E-01
   323      285.67  5.30754E+02  6.50360E-03  9.58812E-01
   324      288.78  5.74578E+02  6.88973E-03  9.59542E-01
   325      291.93  5.57341E+02  6.53984E-03  9.60242E-01
   326      295.11  5.53814E+02  6.35920E-03  9.60930E-01
   327      298.32  5.51808E+02  6.20040E-03  9.61609E-01
   328      301.57  5.53556E+02  6.08676E-03  9.62282E-01
   329      304.85  5.52202E+02  5.94177E-03  9.62946E-01
   330      308.17  5.48342E+02  5.77380E-03  9.63599E-01
   331      311.53  5.48353E+02  5.65019E-03  9.64244E-01
   332      314.92  5.48169E+02  5.52727E-03  9.64883E-01
   333      318.35  5.47700E+02  5.40420E-03  9.65514E-01
   334      321.82  5.46738E+02  5.27911E-03  9.66137E-01
   335      325.32  5.45468E+02  5.15399E-03  9.66752E-01
   336      328.86  5.44168E+02  5.03153E-03  9.67359E-01
   337      332.45  5.42618E+02  4.90969E-03  9.67957E-01
   338      336.07  5.40982E+02  4.79000E-03  9.68547E-01
   339      339.72  5.39257E+02  4.67241E-03  9.69130E-01
   340      343.42  5.37539E+02  4.55772E-03  9.69704E-01
   341      347.16  5.34864E+02  4.43787E-03  9.70269E-01
   342      350.94  5.32077E+02  4.32014E-03  9.70825E-01
   343      354.77  5.29435E+02  4.20658E-03  9.71372E-01
   344      358.63  5.26599E+02  4.09439E-03  9.71911E-01
   345      362.53  5.23622E+02  3.98400E-03  9.72440E-01
   346      366.48  5.20465E+02  3.87513E-03  9.72961E-01
   347      370.47  5.17179E+02  3.76815E-03  9.73473E-01
   348      374.51  5.13754E+02  3.66299E-03  9.73976E-01
   349      378.58  5.10213E+02  3.55979E-03  9.74471E-01
   350      382.71  5.06557E+02  3.45856E-03  9.74956E-01
   351      386.87  5.02779E+02  3.35920E-03  9.75433E-01
   352      391.09  4.98922E+02  3.26201E-03  9.75901E-01
   353      395.35  4.94969E+02  3.16682E-03  9.76360E-01
   354      399.65  4.90937E+02  3.07372E-03  9.76810E-01
   355      404.00  4.86827E+02  2.98267E-03  9.77252E-01
   356      408.40  4.82656E+02  2.89375E-03  9.77686E-01
   357      412.85  4.78411E+02  2.80684E-03  9.78111E-01
   358      417.35  4.74134E+02  2.72214E-03  9.78527E-01
   359      421.89  4.69801E+02  2.63946E-03  9.78936E-01
   360      426.48  4.65411E+02  2.55877E-03  9.79336E-01
   361      431.13  4.61018E+02  2.48031E-03  9.79728E-01
   362      435.82  4.56578E+02  2.40378E-03  9.80112E-01
   363      440.57  4.52099E+02  2.32920E-03  9.80489E-01
   364      445.37  4.47624E+02  2.25673E-03  9.80857E-01
   365      450.22  4.43126E+02  2.18618E-03  9.81218E-01
   366      455.12  4.38597E+02  2.11747E-03  9.81572E-01
   367      460.07  4.34105E+02  2.05087E-03  9.81918E-01
   368      465.08  4.29561E+02  1.98592E-03  9.82256E-01
   369      470.15  4.25049E+02  1.92295E-03  9.82588E-01
   370      475.27  4.20522E+02  1.86171E-03  9.82912E-01
   371      480.44  4.16004E+02  1.80224E-03  9.83230E-01
   372      485.68  4.11486E+02  1.74447E-03  9.83541E-01
   373      490.96  4.07038E+02  1.68864E-03  9.83845E-01
   374      496.31  4.02408E+02  1.63366E-03  9.84142E-01
   375      501.71  4.00040E+02  1.58924E-03  9.84435E-01
   376      507.18  3.96665E+02  1.54207E-03  9.84721E-01
   377      512.70  3.93009E+02  1.49512E-03  9.85003E-01
   378      518.28  3.89411E+02  1.44968E-03  9.85278E-01
   379      523.93  3.85771E+02  1.40536E-03  9.85548E-01
   380      529.63  3.82116E+02  1.36222E-03  9.85813E-01
   381      535.40  3.78451E+02  1.32024E-03  9.86072E-01
   382      541.23  3.74781E+02  1.27942E-03  9.86326E-01
   383      547.12  3.71109E+02  1.23974E-03  9.86575E-01
   384      553.08  3.67438E+02  1.20117E-03  9.86818E-01
