MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.5027 +/- 0.0030 (cm) alpha = -0.15 +/- 0.02 (mrad) beta = -0.04 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetWF12003	xyz =  -48.246  -76.166  362.511 z = 362.5027 +/- 0.0030 (cm) alpha = -0.15 +/- 0.02 (mrad) beta = -0.04 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.756 -107.567 -362.567 z =-362.5545 +/- 0.0647 (cm) alpha =  0.12 +/- 0.50 (mrad) beta = -0.07 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.246  -76.166  362.511 z = 362.4972 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0647 (cm) alpha =  0.12 +/- 0.50 (mrad) beta = -0.07 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.246  -76.166  362.511 z = 362.5011 +/- 0.0041 (cm) alpha = -0.16 +/- 0.03 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =  -0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0065 (cm) alpha =  0.12 +/- 0.05 (mrad) beta = -0.07 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.540 z = 362.5307 +/- 0.0030 (cm) alpha = -0.14 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.541 z =-362.5265 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =   0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.540 z = 362.5257 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.734 -107.559 -362.542 z =-362.5265 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.541 z = 362.5296 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =  -0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.541 z =-362.5265 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.296   -7.262  231.303 z = 231.3011 +/- 0.0046 (cm) alpha =  0.11 +/- 0.05 (mrad) beta = -0.29 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -2.156    3.265 -231.654 z =-231.6571 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.40 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.305   -7.253  231.300 z = 231.2978 +/- 0.0046 (cm) alpha =  0.21 +/- 0.05 (mrad) beta = -0.39 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -2.105    3.320 -231.657 z =-231.6597 +/- 0.0008 (cm) alpha =  0.00 +/- 0.01 (mrad) beta = -0.50 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcEAO132004	xyz =   -2.105    3.320 -231.657 z =-231.6597 +/- 0.0008 (cm) alpha =  0.00 +/- 0.01 (mrad) beta = -0.50 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.301   -7.293  231.276 z = 231.2794 +/- 0.0020 (cm) alpha =  0.29 +/- 0.02 (mrad) beta = -0.31 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -2.120    3.284 -231.680 z =-231.6806 +/- 0.0019 (cm) alpha =  0.04 +/- 0.02 (mrad) beta = -0.44 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcEAO132013	xyz =   -2.106    3.280 -231.709 z =-231.7091 +/- 0.0019 (cm) alpha =  0.02 +/- 0.02 (mrad) beta = -0.50 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetEF12013	xyz =    3.756 -107.568 -362.568 z =-362.5550 +/- 0.0065 (cm) alpha =  0.12 +/- 0.05 (mrad) beta = -0.07 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.539 z = 362.5281 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =   0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5225 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5225 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.541 z = 362.5261 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.734 -107.559 -362.542 z =-362.5261 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =   0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.539 z = 362.5281 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =   0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.296   -7.262  231.301 z = 231.2990 +/- 0.0046 (cm) alpha =  0.11 +/- 0.05 (mrad) beta = -0.29 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -2.156    3.265 -231.656 z =-231.6592 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.40 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.305   -7.253  231.300 z = 231.2982 +/- 0.0046 (cm) alpha =  0.21 +/- 0.05 (mrad) beta = -0.39 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -2.105    3.320 -231.657 z =-231.6593 +/- 0.0008 (cm) alpha =  0.00 +/- 0.01 (mrad) beta = -0.50 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.301   -7.293  231.274 z = 231.2778 +/- 0.0020 (cm) alpha =  0.29 +/- 0.02 (mrad) beta = -0.31 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -2.120    3.284 -231.682 z =-231.6822 +/- 0.0019 (cm) alpha =  0.04 +/- 0.02 (mrad) beta = -0.44 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcWAO22003	xyz =    8.376   -7.261  231.478 z = 231.4791 +/- 0.0046 (cm) alpha =  0.10 +/- 0.05 (mrad) beta =  0.06 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -2.236    3.264 -231.475 z =-231.4791 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.06 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.408   -7.228  231.478 z = 231.4788 +/- 0.0046 (cm) alpha =  0.11 +/- 0.05 (mrad) beta =  0.06 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -2.208    3.295 -231.475 z =-231.4787 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.388   -7.255  231.475 z = 231.4800 +/- 0.0020 (cm) alpha =  0.12 +/- 0.02 (mrad) beta =  0.07 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -2.207    3.246 -231.479 z =-231.4799 +/- 0.0019 (cm) alpha = -0.13 +/- 0.02 (mrad) beta = -0.06 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcWAO22003	xyz =    8.376   -7.261   -0.000 z =  -0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -2.236    3.264    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.408   -7.228    0.000 z =  -0.0000 +/- 0.0046 (cm) alpha = -0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -2.208    3.295    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta = -0.00 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.388   -7.255   -0.004 z =   0.0000 +/- 0.0020 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -2.207    3.246    0.001 z =  -0.0000 +/- 0.0019 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcWAO022013	xyz =    8.618   -7.078   -0.004 z =   0.0000 +/- 0.0020 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -1.978    3.431    0.001 z =  -0.0000 +/- 0.0019 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcWAO22003	xyz =    8.619   -7.078   -0.000 z =  -0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -1.980    3.430    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.620   -7.078    0.000 z =  -0.0000 +/- 0.0046 (cm) alpha = -0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -1.981    3.429    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta = -0.00 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO22003	xyz =    8.624   -7.088  231.478 z = 231.4790 +/- 0.0046 (cm) alpha =  0.10 +/- 0.05 (mrad) beta =  0.06 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -1.986    3.438 -231.475 z =-231.4791 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.06 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.625   -7.089  231.477 z = 231.4787 +/- 0.0046 (cm) alpha =  0.11 +/- 0.05 (mrad) beta =  0.06 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -1.988    3.438 -231.475 z =-231.4788 +/- 0.0008 (cm) alpha = -0.10 +/- 0.01 (mrad) beta = -0.05 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.616   -7.076  231.474 z = 231.4799 +/- 0.0020 (cm) alpha =  0.12 +/- 0.02 (mrad) beta =  0.07 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -1.978    3.426 -231.479 z =-231.4800 +/- 0.0019 (cm) alpha = -0.13 +/- 0.02 (mrad) beta = -0.06 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
TpcWAO22003	xyz =    8.619   -7.079   -0.000 z =   0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -1.980    3.430    0.004 z =  -0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.620   -7.078    0.000 z =  -0.0000 +/- 0.0046 (cm) alpha = -0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -1.981    3.429    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta = -0.00 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.618   -7.079   -0.004 z =  -0.0000 +/- 0.0020 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -1.978    3.430    0.001 z =  -0.0000 +/- 0.0019 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5286 +/- 0.0030 (cm) alpha = -0.14 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5286 +/- 0.0030 (cm) alpha = -0.14 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5225 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.541 z = 362.5261 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.734 -107.559 -362.542 z =-362.5261 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.539 z = 362.5281 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =   0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.615   -7.069   -0.000 z =   0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5225 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.541 z = 362.5261 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5225 +/- 0.0026 (cm) alpha = -0.17 +/- 0.02 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf  45.26/ 6 res. =  31.6 +/- 133.9 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.541 z = 362.5261 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.734 -107.559 -362.542 z =-362.5261 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.539 z = 362.5281 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =   0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.605   -7.050   -0.000 z =  -0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -1.961    3.407    0.004 z =  -0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.605   -7.046    0.000 z =  -0.0001 +/- 0.0046 (cm) alpha = -0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -1.960    3.403    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta = -0.00 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.624   -7.085   -0.004 z =  -0.0000 +/- 0.0020 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -1.978    3.443    0.001 z =  -0.0000 +/- 0.0019 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5286 +/- 0.0030 (cm) alpha = -0.14 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
MagnetEF12003	xyz =    3.736 -107.562 -362.543 z =-362.5286 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  96.2 (mkm)
MagnetWF12004	xyz =  -48.224  -76.175  362.541 z = 362.5261 +/- 0.0026 (cm) alpha = -0.15 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  44.12/ 6 res. =  30.2 +/- 130.8 (mkm)
MagnetEF12004	xyz =    3.734 -107.559 -362.542 z =-362.5261 +/- 0.0647 (cm) alpha =  0.14 +/- 0.50 (mrad) beta = -0.01 +/- 0.12 (mrad) chi2/ndf   0.07/ 5 res. =  -0.0 +/-  95.8 (mkm)
MagnetWF12013	xyz =  -48.224  -76.173  362.539 z = 362.5281 +/- 0.0041 (cm) alpha = -0.14 +/- 0.03 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  14.83/ 6 res. =   0.0 +/- 128.4 (mkm)
MagnetEF12013	xyz =    3.734 -107.560 -362.543 z =-362.5281 +/- 0.0065 (cm) alpha =  0.14 +/- 0.05 (mrad) beta = -0.01 +/- 0.01 (mrad) chi2/ndf   7.34/ 5 res. =  -0.0 +/-  95.8 (mkm)
TpcWAO22003	xyz =    8.619   -7.079   -0.000 z =   0.0000 +/- 0.0046 (cm) alpha =  0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.05/27 res. =  -0.4 +/- 188.6 (mkm)
TpcEAO132003	xyz =   -1.980    3.430    0.004 z =  -0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta =  0.00 +/- 0.01 (mrad) chi2/ndf 358.49/25 res. =  42.2 +/- 178.9 (mkm)
TpcWAO22004	xyz =    8.620   -7.078    0.000 z =  -0.0000 +/- 0.0046 (cm) alpha = -0.00 +/- 0.05 (mrad) beta = -0.00 +/- 0.05 (mrad) chi2/ndf  17.24/27 res. =   0.0 +/- 187.6 (mkm)
TpcEAO132004	xyz =   -1.981    3.429    0.004 z =   0.0000 +/- 0.0008 (cm) alpha = -0.00 +/- 0.01 (mrad) beta = -0.00 +/- 0.01 (mrad) chi2/ndf 422.80/25 res. =  37.6 +/- 179.5 (mkm)
TpcWAO022013	xyz =    8.618   -7.079   -0.004 z =  -0.0000 +/- 0.0020 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  49.46/25 res. = -39.6 +/- 200.3 (mkm)
TpcEAO132013	xyz =   -1.978    3.431    0.001 z =  -0.0000 +/- 0.0019 (cm) alpha =  0.00 +/- 0.02 (mrad) beta = -0.00 +/- 0.02 (mrad) chi2/ndf  74.17/26 res. =  11.8 +/- 169.7 (mkm)
MagnetWF12003	xyz =  -48.226  -76.171  362.538 z = 362.5286 +/- 0.0030 (cm) alpha = -0.14 +/- 0.02 (mrad) beta =  0.01 +/- 0.01 (mrad) chi2/ndf  27.01/ 5 res. = -12.0 +/- 130.2 (mkm)
