MICAP neutron cross-section file. TOL=2.0% ANG=2.0%   C.Zeitnitz                
Mon Mar  4 20:10:52 1996
       101
     1 35079   100     1 35079   100     1 35079   100     1 35079   100
 26.75908     1.341470     29.35052    0.9721850     32.02135    0.4648040      
 32.53602    0.4161850     32.86268    0.4349640     33.11582    0.5013280      
 33.31833    0.6075460     33.51400    0.7793540     33.70281     1.042620      
 33.89163     1.452830     34.05669     1.996880     34.21254     2.756380      
 34.34181     3.661380     34.46677     4.893980     34.59173     6.658660      
 34.69828     8.804870     34.80114     11.74350     34.90125     15.88310      
 34.98754     21.06030     35.07384     28.65230     35.15461     39.33550      
 35.22987     54.38930     35.30511     77.30580     35.37289     107.9540      
 35.44653     155.6920     35.53582     235.8470     35.67573     383.4950      
 35.76318     446.7600     35.80000     457.8840     35.89159     439.5670      
 36.01355     340.5680     36.16337     204.2620     36.26128     142.3680      
 36.35310     104.3430     36.42962     83.10140     36.53318     63.83540      
 36.66262     48.65870     36.81796     37.38360     36.98917     29.54550      
 37.23138     22.66540     37.52203     17.69760     37.89299     13.88670      
 38.34978     11.08060     38.89794     9.041940     39.70660     7.272770      
 40.64551     6.076170     42.06674     5.025330     44.47832     4.060270      
 51.40016     2.419680     51.82416     2.383620     52.25028     2.538140      
 52.51661     2.932640     52.67640     3.451410     52.80989     4.223730      
 52.91669     5.252010     53.02348     6.942840     53.10358     8.953140      
 53.18785     12.19320     53.27212     17.18710     53.34778     23.75170      
 53.42569     33.01180     53.48412     41.62680     53.65332     70.24040      
 53.77324     84.60130     53.84445     87.08510     53.94522     82.09760      
 54.24255     43.05100     54.35199     32.24950     54.45535     25.24620      
 54.58453     19.58760     54.73989     15.45900     54.92307     12.52830      
 55.18476     10.07500     55.55112     8.173610     56.08536     6.712370      
 56.79768     5.704570     57.89319     4.919240     59.96284     4.244800      
 63.74704     3.737150     71.42144     3.328260     85.01064     3.017640      
 152.4810     2.183300     157.0554     2.035560     157.5190     1.998070      
 158.5140     2.209450     159.5751     2.115610     174.2168     1.661140      
 180.3449     1.311970     182.9757     1.057190     185.2186    0.7371800      
 186.4091    0.5584650     186.7867    0.5383670     187.0878    0.5677860      
 187.3215    0.6473070     187.5260    0.7930780     187.7012     1.019160      
 187.8473     1.331910     187.9743     1.760390     188.0759     2.273800      
 188.1775     3.027310     188.2720     4.058620     188.3270     4.866140      
 188.3819     5.876050     188.4369     7.137690     188.4918     8.708650      
 188.5932     12.64180     188.6860     17.74510     188.7943     25.94930      
 188.9382     40.99960     189.3169     91.19920     189.4948     104.1070      
 189.5508     104.9590     189.7319     96.97520     190.1984     44.18020      
 190.3622     30.71030     190.5098     22.58390     190.6573     17.30210      
 190.8048     13.87970     191.0233     10.74800     191.2928     8.469580      
 191.6701     6.564100     192.0794     5.375270     192.3748     5.126150      
 192.8462     5.417720     193.1397     5.236840     193.7158     4.327200      
 194.3717     3.715530     195.7655     3.074010     197.6982     2.606440      
 201.0708     2.153480     209.8860     1.413060     210.8374     1.531550      
