 1248         .1248 1.336798E+01 1.333047E+01 1.334690E+01 1.335206E+01 1.335301E+01
 1249         .1249 1.337205E+01 1.333472E+01 1.335106E+01 1.335620E+01 1.335714E+01
 1250         .1250 1.337610E+01 1.333894E+01 1.335519E+01 1.336031E+01 1.336125E+01
 1251         .1251 1.338011E+01 1.334314E+01 1.335931E+01 1.336439E+01 1.336533E+01
 1252         .1252 1.338411E+01 1.334731E+01 1.336339E+01 1.336845E+01 1.336938E+01
 1253         .1253 1.338807E+01 1.335146E+01 1.336746E+01 1.337249E+01 1.337341E+01
 1254         .1254 1.339202E+01 1.335558E+01 1.337150E+01 1.337650E+01 1.337742E+01
 1255         .1255 1.339593E+01 1.335968E+01 1.337551E+01 1.338049E+01 1.338140E+01
 1256         .1256 1.339982E+01 1.336376E+01 1.337950E+01 1.338445E+01 1.338536E+01
 1257         .1257 1.340369E+01 1.336781E+01 1.338346E+01 1.338839E+01 1.338930E+01
 1258         .1258 1.340753E+01 1.337183E+01 1.338741E+01 1.339231E+01 1.339321E+01
 1259         .1259 1.341135E+01 1.337583E+01 1.339132E+01 1.339620E+01 1.339709E+01
 1260         .1260 1.341514E+01 1.337981E+01 1.339522E+01 1.340006E+01 1.340095E+01
 1261         .1261 1.341891E+01 1.338376E+01 1.339908E+01 1.340391E+01 1.340479E+01
 1262         .1262 1.342265E+01 1.338769E+01 1.340293E+01 1.340773E+01 1.340861E+01
 1263         .1263 1.342637E+01 1.339159E+01 1.340675E+01 1.341152E+01 1.341240E+01
 1264         .1264 1.343006E+01 1.339548E+01 1.341055E+01 1.341529E+01 1.341616E+01
 1265         .1265 1.343373E+01 1.339933E+01 1.341432E+01 1.341904E+01 1.341991E+01
 1266         .1266 1.343738E+01 1.340316E+01 1.341807E+01 1.342277E+01 1.342363E+01
 1267         .1267 1.344100E+01 1.340697E+01 1.342180E+01 1.342647E+01 1.342732E+01
 1268         .1268 1.344460E+01 1.341076E+01 1.342551E+01 1.343015E+01 1.343100E+01
 1269         .1269 1.344817E+01 1.341452E+01 1.342919E+01 1.343380E+01 1.343465E+01
 1270         .1270 1.345172E+01 1.341826E+01 1.343284E+01 1.343743E+01 1.343828E+01
 1271         .1271 1.345525E+01 1.342197E+01 1.343648E+01 1.344104E+01 1.344188E+01
 1272         .1272 1.345875E+01 1.342567E+01 1.344009E+01 1.344463E+01 1.344546E+01
 1273         .1273 1.346223E+01 1.342933E+01 1.344368E+01 1.344819E+01 1.344902E+01
 1274         .1274 1.346569E+01 1.343298E+01 1.344724E+01 1.345173E+01 1.345255E+01
 1275         .1275 1.346912E+01 1.343660E+01 1.345078E+01 1.345525E+01 1.345607E+01
 1276         .1276 1.347253E+01 1.344020E+01 1.345430E+01 1.345874E+01 1.345956E+01
 1277         .1277 1.347592E+01 1.344378E+01 1.345780E+01 1.346221E+01 1.346302E+01
 1278         .1278 1.347929E+01 1.344733E+01 1.346128E+01 1.346566E+01 1.346647E+01
 1279         .1279 1.348263E+01 1.345086E+01 1.346473E+01 1.346909E+01 1.346989E+01
 1280         .1280 1.348595E+01 1.345437E+01 1.346816E+01 1.347249E+01 1.347329E+01
 1281         .1281 1.348924E+01 1.345786E+01 1.347156E+01 1.347588E+01 1.347667E+01
 1282         .1282 1.349252E+01 1.346132E+01 1.347495E+01 1.347924E+01 1.348002E+01
 1283         .1283 1.349578E+01 1.346476E+01 1.347831E+01 1.348258E+01 1.348336E+01
 1284         .1284 1.349901E+01 1.346818E+01 1.348165E+01 1.348589E+01 1.348667E+01
 1285         .1285 1.350222E+01 1.347157E+01 1.348497E+01 1.348919E+01 1.348996E+01
 1286         .1286 1.350541E+01 1.347495E+01 1.348827E+01 1.349246E+01 1.349323E+01
 1287         .1287 1.350858E+01 1.347830E+01 1.349155E+01 1.349572E+01 1.349648E+01
 1288         .1288 1.351173E+01 1.348163E+01 1.349480E+01 1.349895E+01 1.349971E+01
 1289         .1289 1.351486E+01 1.348494E+01 1.349804E+01 1.350216E+01 1.350292E+01
 1290         .1290 1.351798E+01 1.348823E+01 1.350125E+01 1.350535E+01 1.350611E+01
 1291         .1291 1.352107E+01 1.349149E+01 1.350445E+01 1.350853E+01 1.350927E+01
 1292         .1292 1.352414E+01 1.349474E+01 1.350762E+01 1.351168E+01 1.351242E+01
 1293         .1293 1.352719E+01 1.349796E+01 1.351078E+01 1.351481E+01 1.351555E+01
 1294         .1294 1.353023E+01 1.350117E+01 1.351392E+01 1.351793E+01 1.351866E+01
 1295         .1295 1.353324E+01 1.350435E+01 1.351703E+01 1.352102E+01 1.352175E+01
 1296         .1296 1.353624E+01 1.350752E+01 1.352013E+01 1.352410E+01 1.352483E+01
 1297         .1297 1.353922E+01 1.351066E+01 1.352321E+01 1.352716E+01 1.352788E+01
 1298         .1298 1.354218E+01 1.351379E+01 1.352627E+01 1.353020E+01 1.353092E+01
 1299         .1299 1.354513E+01 1.351689E+01 1.352931E+01 1.353322E+01 1.353394E+01
 1300         .1300 1.354805E+01 1.351998E+01 1.353233E+01 1.353622E+01 1.353694E+01
 1301         .1301 1.355096E+01 1.352305E+01 1.353534E+01 1.353921E+01 1.353992E+01
 1302         .1302 1.355386E+01 1.352610E+01 1.353833E+01 1.354218E+01 1.354289E+01
 1303         .1303 1.355673E+01 1.352913E+01 1.354130E+01 1.354513E+01 1.354583E+01
 1304         .1304 1.355959E+01 1.353215E+01 1.354425E+01 1.354807E+01 1.354877E+01
 1305         .1305 1.356244E+01 1.353514E+01 1.354719E+01 1.355099E+01 1.355168E+01
 1306         .1306 1.356527E+01 1.353812E+01 1.355011E+01 1.355389E+01 1.355458E+01
 1307         .1307 1.356808E+01 1.354109E+01 1.355302E+01 1.355677E+01 1.355746E+01
 1308         .1308 1.357088E+01 1.354403E+01 1.355591E+01 1.355965E+01 1.356033E+01
 1309         .1309 1.357366E+01 1.354696E+01 1.355878E+01 1.356250E+01 1.356318E+01
 1310         .1310 1.357643E+01 1.354987E+01 1.356163E+01 1.356534E+01 1.356602E+01
 1311         .1311 1.357919E+01 1.355276E+01 1.356448E+01 1.356816E+01 1.356884E+01
 1312         .1312 1.358193E+01 1.355564E+01 1.356730E+01 1.357097E+01 1.357165E+01
 1313         .1313 1.358465E+01 1.355851E+01 1.357011E+01 1.357377E+01 1.357444E+01
 1314         .1314 1.358736E+01 1.356135E+01 1.357291E+01 1.357655E+01 1.357722E+01
 1315         .1315 1.359006E+01 1.356419E+01 1.357569E+01 1.357931E+01 1.357998E+01
 1316         .1316 1.359275E+01 1.356700E+01 1.357846E+01 1.358207E+01 1.358273E+01
 1317         .1317 1.359542E+01 1.356981E+01 1.358121E+01 1.358481E+01 1.358546E+01
 1318         .1318 1.359808E+01 1.357259E+01 1.358395E+01 1.358753E+01 1.358819E+01
 1319         .1319 1.360072E+01 1.357537E+01 1.358668E+01 1.359024E+01 1.359090E+01
 1320         .1320 1.360336E+01 1.357812E+01 1.358939E+01 1.359294E+01 1.359359E+01
 1321         .1321 1.360598E+01 1.358087E+01 1.359209E+01 1.359563E+01 1.359628E+01
 1322         .1322 1.360859E+01 1.358360E+01 1.359478E+01 1.359830E+01 1.359895E+01
 1323         .1323 1.361119E+01 1.358632E+01 1.359745E+01 1.360096E+01 1.360161E+01
 1324         .1324 1.361378E+01 1.358902E+01 1.360011E+01 1.360361E+01 1.360425E+01
 1325         .1325 1.361636E+01 1.359171E+01 1.360276E+01 1.360625E+01 1.360689E+01
 1326         .1326 1.361892E+01 1.359439E+01 1.360540E+01 1.360887E+01 1.360951E+01
 1327         .1327 1.362148E+01 1.359706E+01 1.360803E+01 1.361149E+01 1.361212E+01
 1328         .1328 1.362402E+01 1.359971E+01 1.361064E+01 1.361409E+01 1.361472E+01
 1329         .1329 1.362656E+01 1.360235E+01 1.361325E+01 1.361668E+01 1.361731E+01
 1330         .1330 1.362909E+01 1.360498E+01 1.361584E+01 1.361927E+01 1.361989E+01
 1331         .1331 1.363160E+01 1.360760E+01 1.361842E+01 1.362184E+01 1.362246E+01
 1332         .1332 1.363410E+01 1.361021E+01 1.362100E+01 1.362440E+01 1.362502E+01
 1333         .1333 1.363660E+01 1.361280E+01 1.362356E+01 1.362695E+01 1.362757E+01
 1334         .1334 1.363908E+01 1.361539E+01 1.362611E+01 1.362949E+01 1.363011E+01
 1335         .1335 1.364156E+01 1.361796E+01 1.362865E+01 1.363202E+01 1.363264E+01
 1336         .1336 1.364402E+01 1.362053E+01 1.363118E+01 1.363454E+01 1.363516E+01
 1337         .1337 1.364648E+01 1.362308E+01 1.363370E+01 1.363705E+01 1.363767E+01
 1338         .1338 1.364893E+01 1.362562E+01 1.363621E+01 1.363955E+01 1.364017E+01
 1339         .1339 1.365136E+01 1.362816E+01 1.363872E+01 1.364204E+01 1.364265E+01
 1340         .1340 1.365379E+01 1.363068E+01 1.364121E+01 1.364453E+01 1.364513E+01
 1341         .1341 1.365621E+01 1.363319E+01 1.364369E+01 1.364700E+01 1.364761E+01
 1342         .1342 1.365862E+01 1.363570E+01 1.364616E+01 1.364946E+01 1.365007E+01
 1343         .1343 1.366102E+01 1.363819E+01 1.364863E+01 1.365191E+01 1.365252E+01
 1344         .1344 1.366341E+01 1.364067E+01 1.365108E+01 1.365436E+01 1.365496E+01
 1345         .1345 1.366579E+01 1.364315E+01 1.365353E+01 1.365679E+01 1.365739E+01
 1346         .1346 1.366816E+01 1.364561E+01 1.365596E+01 1.365922E+01 1.365982E+01
 1347         .1347 1.367053E+01 1.364807E+01 1.365839E+01 1.366164E+01 1.366223E+01
 1348         .1348 1.367288E+01 1.365051E+01 1.366080E+01 1.366404E+01 1.366464E+01
 1349         .1349 1.367523E+01 1.365295E+01 1.366321E+01 1.366644E+01 1.366704E+01
 1350         .1350 1.367757E+01 1.365538E+01 1.366561E+01 1.366883E+01 1.366942E+01
 1351         .1351 1.367990E+01 1.365780E+01 1.366800E+01 1.367121E+01 1.367180E+01
 1352         .1352 1.368222E+01 1.366021E+01 1.367038E+01 1.367359E+01 1.367417E+01
 1353         .1353 1.368453E+01 1.366261E+01 1.367276E+01 1.367595E+01 1.367654E+01
 1354         .1354 1.368684E+01 1.366500E+01 1.367512E+01 1.367831E+01 1.367889E+01
 1355         .1355 1.368914E+01 1.366738E+01 1.367748E+01 1.368066E+01 1.368124E+01
 1356         .1356 1.369142E+01 1.366976E+01 1.367983E+01 1.368299E+01 1.368358E+01
 1357         .1357 1.369371E+01 1.367212E+01 1.368217E+01 1.368533E+01 1.368590E+01
 1358         .1358 1.369598E+01 1.367448E+01 1.368450E+01 1.368765E+01 1.368823E+01
 1359         .1359 1.369824E+01 1.367683E+01 1.368682E+01 1.368996E+01 1.369054E+01
 1360         .1360 1.370050E+01 1.367917E+01 1.368914E+01 1.369227E+01 1.369284E+01
 1361         .1361 1.370275E+01 1.368150E+01 1.369144E+01 1.369457E+01 1.369514E+01
 1362         .1362 1.370499E+01 1.368382E+01 1.369374E+01 1.369686E+01 1.369743E+01
 1363         .1363 1.370723E+01 1.368614E+01 1.369603E+01 1.369914E+01 1.369971E+01
 1364         .1364 1.370946E+01 1.368845E+01 1.369832E+01 1.370142E+01 1.370199E+01
 1365         .1365 1.371168E+01 1.369075E+01 1.370059E+01 1.370369E+01 1.370426E+01
 1366         .1366 1.371389E+01 1.369304E+01 1.370286E+01 1.370595E+01 1.370652E+01
 1367         .1367 1.371610E+01 1.369532E+01 1.370512E+01 1.370820E+01 1.370877E+01
 1368         .1368 1.371830E+01 1.369760E+01 1.370738E+01 1.371045E+01 1.371101E+01
 1369         .1369 1.372049E+01 1.369987E+01 1.370962E+01 1.371269E+01 1.371325E+01
 1370         .1370 1.372267E+01 1.370213E+01 1.371186E+01 1.371492E+01 1.371548E+01
 1371         .1371 1.372485E+01 1.370438E+01 1.371410E+01 1.371715E+01 1.371770E+01
 1372         .1372 1.372703E+01 1.370663E+01 1.371632E+01 1.371936E+01 1.371992E+01
 1373         .1373 1.372919E+01 1.370887E+01 1.371854E+01 1.372157E+01 1.372213E+01
 1374         .1374 1.373135E+01 1.371110E+01 1.372075E+01 1.372378E+01 1.372433E+01
 1375         .1375 1.373350E+01 1.371333E+01 1.372295E+01 1.372598E+01 1.372653E+01
 1376         .1376 1.373565E+01 1.371555E+01 1.372515E+01 1.372817E+01 1.372872E+01
 1377         .1377 1.373779E+01 1.371776E+01 1.372734E+01 1.373035E+01 1.373090E+01
 1378         .1378 1.373992E+01 1.371996E+01 1.372953E+01 1.373253E+01 1.373308E+01
 1379         .1379 1.374205E+01 1.372216E+01 1.373171E+01 1.373470E+01 1.373525E+01
 1380         .1380 1.374417E+01 1.372435E+01 1.373388E+01 1.373687E+01 1.373742E+01
 1381         .1381 1.374629E+01 1.372653E+01 1.373604E+01 1.373903E+01 1.373957E+01
 1382         .1382 1.374840E+01 1.372871E+01 1.373820E+01 1.374118E+01 1.374173E+01
 1383         .1383 1.375050E+01 1.373088E+01 1.374036E+01 1.374333E+01 1.374387E+01
 1384         .1384 1.375260E+01 1.373305E+01 1.374250E+01 1.374547E+01 1.374601E+01
 1385         .1385 1.375469E+01 1.373521E+01 1.374464E+01 1.374760E+01 1.374815E+01
 1386         .1386 1.375678E+01 1.373736E+01 1.374678E+01 1.374973E+01 1.375028E+01
 1387         .1387 1.375886E+01 1.373950E+01 1.374891E+01 1.375186E+01 1.375240E+01
 1388         .1388 1.376094E+01 1.374164E+01 1.375103E+01 1.375398E+01 1.375452E+01
 1389         .1389 1.376301E+01 1.374378E+01 1.375315E+01 1.375609E+01 1.375663E+01
 1390         .1390 1.376508E+01 1.374591E+01 1.375526E+01 1.375820E+01 1.375873E+01
 1391         .1391 1.376714E+01 1.374803E+01 1.375737E+01 1.376030E+01 1.376084E+01
 1392         .1392 1.376920E+01 1.375015E+01 1.375947E+01 1.376240E+01 1.376293E+01
 1393         .1393 1.377125E+01 1.375226E+01 1.376157E+01 1.376449E+01 1.376502E+01
 1394         .1394 1.377329E+01 1.375436E+01 1.376366E+01 1.376657E+01 1.376711E+01
 1395         .1395 1.377534E+01 1.375646E+01 1.376575E+01 1.376866E+01 1.376919E+01
 1396         .1396 1.377737E+01 1.375856E+01 1.376783E+01 1.377073E+01 1.377126E+01
 1397         .1397 1.377941E+01 1.376065E+01 1.376990E+01 1.377280E+01 1.377333E+01
 1398         .1398 1.378143E+01 1.376273E+01 1.377197E+01 1.377487E+01 1.377540E+01
 1399         .1399 1.378346E+01 1.376481E+01 1.377404E+01 1.377693E+01 1.377746E+01
 1400         .1400 1.378547E+01 1.376689E+01 1.377610E+01 1.377899E+01 1.377952E+01
 1401         .1401 1.378749E+01 1.376896E+01 1.377816E+01 1.378104E+01 1.378157E+01
 1402         .1402 1.378950E+01 1.377102E+01 1.378021E+01 1.378309E+01 1.378362E+01
 1403         .1403 1.379150E+01 1.377308E+01 1.378226E+01 1.378513E+01 1.378566E+01
 1404         .1404 1.379350E+01 1.377513E+01 1.378430E+01 1.378717E+01 1.378770E+01
 1405         .1405 1.379550E+01 1.377718E+01 1.378634E+01 1.378921E+01 1.378973E+01
 1406         .1406 1.379749E+01 1.377923E+01 1.378837E+01 1.379124E+01 1.379176E+01
 1407         .1407 1.379948E+01 1.378127E+01 1.379040E+01 1.379326E+01 1.379378E+01
 1408         .1408 1.380146E+01 1.378331E+01 1.379243E+01 1.379528E+01 1.379580E+01
 1409         .1409 1.380344E+01 1.378534E+01 1.379445E+01 1.379730E+01 1.379782E+01
 1410         .1410 1.380542E+01 1.378736E+01 1.379646E+01 1.379931E+01 1.379983E+01
 1411         .1411 1.380739E+01 1.378939E+01 1.379848E+01 1.380132E+01 1.380184E+01
 1412         .1412 1.380935E+01 1.379140E+01 1.380048E+01 1.380332E+01 1.380384E+01
 1413         .1413 1.381132E+01 1.379342E+01 1.380249E+01 1.380532E+01 1.380584E+01
 1414         .1414 1.381328E+01 1.379543E+01 1.380449E+01 1.380732E+01 1.380784E+01
 1415         .1415 1.381523E+01 1.379743E+01 1.380648E+01 1.380931E+01 1.380983E+01
 1416         .1416 1.381718E+01 1.379943E+01 1.380847E+01 1.381130E+01 1.381181E+01
 1417         .1417 1.381913E+01 1.380143E+01 1.381046E+01 1.381328E+01 1.381380E+01
 1418         .1418 1.382107E+01 1.380342E+01 1.381244E+01 1.381526E+01 1.381578E+01
 1419         .1419 1.382301E+01 1.380541E+01 1.381442E+01 1.381724E+01 1.381775E+01
 1420         .1420 1.382495E+01 1.380740E+01 1.381640E+01 1.381921E+01 1.381972E+01
 1421         .1421 1.382688E+01 1.380938E+01 1.381837E+01 1.382118E+01 1.382169E+01
 1422         .1422 1.382881E+01 1.381135E+01 1.382034E+01 1.382314E+01 1.382366E+01
 1423         .1423 1.383074E+01 1.381332E+01 1.382230E+01 1.382510E+01 1.382562E+01
 1424         .1424 1.383266E+01 1.381529E+01 1.382426E+01 1.382706E+01 1.382757E+01
 1425         .1425 1.383458E+01 1.381726E+01 1.382622E+01 1.382901E+01 1.382953E+01
 1426         .1426 1.383649E+01 1.381922E+01 1.382817E+01 1.383096E+01 1.383148E+01
 1427         .1427 1.383840E+01 1.382118E+01 1.383012E+01 1.383291E+01 1.383342E+01
 1428         .1428 1.384031E+01 1.382313E+01 1.383207E+01 1.383485E+01 1.383536E+01
 1429         .1429 1.384222E+01 1.382508E+01 1.383401E+01 1.383679E+01 1.383730E+01
 1430         .1430 1.384412E+01 1.382703E+01 1.383595E+01 1.383873E+01 1.383924E+01
 1431         .1431 1.384602E+01 1.382897E+01 1.383788E+01 1.384066E+01 1.384117E+01
 1432         .1432 1.384792E+01 1.383091E+01 1.383982E+01 1.384259E+01 1.384310E+01
 1433         .1433 1.384981E+01 1.383284E+01 1.384175E+01 1.384452E+01 1.384503E+01
 1434         .1434 1.385170E+01 1.383478E+01 1.384367E+01 1.384645E+01 1.384695E+01
 1435         .1435 1.385359E+01 1.383670E+01 1.384559E+01 1.384837E+01 1.384887E+01
 1436         .1436 1.385547E+01 1.383863E+01 1.384751E+01 1.385028E+01 1.385079E+01
 1437         .1437 1.385735E+01 1.384055E+01 1.384943E+01 1.385220E+01 1.385270E+01
 1438         .1438 1.385923E+01 1.384247E+01 1.385135E+01 1.385411E+01 1.385462E+01
 1439         .1439 1.386111E+01 1.384439E+01 1.385326E+01 1.385602E+01 1.385652E+01
 1440         .1440 1.386298E+01 1.384630E+01 1.385516E+01 1.385793E+01 1.385843E+01
 1441         .1441 1.386485E+01 1.384821E+01 1.385707E+01 1.385983E+01 1.386033E+01
 1442         .1442 1.386672E+01 1.385012E+01 1.385897E+01 1.386173E+01 1.386223E+01
 1443         .1443 1.386858E+01 1.385202E+01 1.386087E+01 1.386363E+01 1.386413E+01
 1444         .1444 1.387045E+01 1.385392E+01 1.386277E+01 1.386552E+01 1.386603E+01
 1445         .1445 1.387231E+01 1.385582E+01 1.386466E+01 1.386741E+01 1.386792E+01
 1446         .1446 1.387416E+01 1.385772E+01 1.386655E+01 1.386930E+01 1.386981E+01
 1447         .1447 1.387602E+01 1.385961E+01 1.386844E+01 1.387119E+01 1.387169E+01
 1448         .1448 1.387787E+01 1.386150E+01 1.387033E+01 1.387308E+01 1.387358E+01
 1449         .1449 1.387972E+01 1.386339E+01 1.387221E+01 1.387496E+01 1.387546E+01
 1450         .1450 1.388157E+01 1.386527E+01 1.387409E+01 1.387684E+01 1.387734E+01
 1451         .1451 1.388342E+01 1.386715E+01 1.387597E+01 1.387872E+01 1.387922E+01
 1452         .1452 1.388526E+01 1.386903E+01 1.387785E+01 1.388059E+01 1.388109E+01
 1453         .1453 1.388710E+01 1.387091E+01 1.387973E+01 1.388247E+01 1.388297E+01
 1454         .1454 1.388894E+01 1.387279E+01 1.388160E+01 1.388434E+01 1.388484E+01
 1455         .1455 1.389078E+01 1.387466E+01 1.388347E+01 1.388621E+01 1.388671E+01
 1456         .1456 1.389262E+01 1.387653E+01 1.388534E+01 1.388807E+01 1.388857E+01
 1457         .1457 1.389445E+01 1.387839E+01 1.388720E+01 1.388994E+01 1.389044E+01
 1458         .1458 1.389628E+01 1.388026E+01 1.388906E+01 1.389180E+01 1.389230E+01
 1459         .1459 1.389811E+01 1.388212E+01 1.389093E+01 1.389366E+01 1.389416E+01
 1460         .1460 1.389994E+01 1.388398E+01 1.389279E+01 1.389552E+01 1.389602E+01
 1461         .1461 1.390177E+01 1.388584E+01 1.389464E+01 1.389738E+01 1.389788E+01
 1462         .1462 1.390359E+01 1.388770E+01 1.389650E+01 1.389923E+01 1.389973E+01
 1463         .1463 1.390542E+01 1.388955E+01 1.389835E+01 1.390109E+01 1.390159E+01
 1464         .1464 1.390724E+01 1.389141E+01 1.390021E+01 1.390294E+01 1.390344E+01
 1465         .1465 1.390906E+01 1.389326E+01 1.390206E+01 1.390479E+01 1.390529E+01
 1466         .1466 1.391088E+01 1.389511E+01 1.390391E+01 1.390664E+01 1.390714E+01
 1467         .1467 1.391270E+01 1.389695E+01 1.390575E+01 1.390849E+01 1.390899E+01
 1468         .1468 1.391451E+01 1.389880E+01 1.390760E+01 1.391033E+01 1.391083E+01
 1469         .1469 1.391633E+01 1.390064E+01 1.390944E+01 1.391218E+01 1.391268E+01
 1470         .1470 1.391814E+01 1.390248E+01 1.391129E+01 1.391402E+01 1.391452E+01
 1471         .1471 1.391995E+01 1.390432E+01 1.391313E+01 1.391586E+01 1.391636E+01
 1472         .1472 1.392176E+01 1.390616E+01 1.391497E+01 1.391770E+01 1.391820E+01
 1473         .1473 1.392357E+01 1.390800E+01 1.391681E+01 1.391954E+01 1.392004E+01
 1474         .1474 1.392538E+01 1.390983E+01 1.391864E+01 1.392138E+01 1.392188E+01
 1475         .1475 1.392719E+01 1.391167E+01 1.392048E+01 1.392321E+01 1.392371E+01
 1476         .1476 1.392900E+01 1.391350E+01 1.392231E+01 1.392505E+01 1.392555E+01
 1477         .1477 1.393080E+01 1.391533E+01 1.392415E+01 1.392688E+01 1.392738E+01
 1478         .1478 1.393261E+01 1.391716E+01 1.392598E+01 1.392871E+01 1.392921E+01
 1479         .1479 1.393441E+01 1.391899E+01 1.392781E+01 1.393055E+01 1.393105E+01
 1480         .1480 1.393621E+01 1.392082E+01 1.392964E+01 1.393238E+01 1.393288E+01
 1481         .1481 1.393801E+01 1.392264E+01 1.393147E+01 1.393420E+01 1.393470E+01
 1482         .1482 1.393981E+01 1.392447E+01 1.393330E+01 1.393603E+01 1.393653E+01
 1483         .1483 1.394161E+01 1.392629E+01 1.393512E+01 1.393786E+01 1.393836E+01
 1484         .1484 1.394340E+01 1.392811E+01 1.393695E+01 1.393968E+01 1.394019E+01
 1485         .1485 1.394520E+01 1.392993E+01 1.393877E+01 1.394151E+01 1.394201E+01
 1486         .1486 1.394699E+01 1.393175E+01 1.394060E+01 1.394333E+01 1.394383E+01
 1487         .1487 1.394879E+01 1.393357E+01 1.394242E+01 1.394516E+01 1.394566E+01
 1488         .1488 1.395058E+01 1.393539E+01 1.394424E+01 1.394698E+01 1.394748E+01
 1489         .1489 1.395237E+01 1.393721E+01 1.394606E+01 1.394880E+01 1.394930E+01
 1490         .1490 1.395416E+01 1.393902E+01 1.394788E+01 1.395062E+01 1.395112E+01
 1491         .1491 1.395595E+01 1.394084E+01 1.394969E+01 1.395243E+01 1.395293E+01
 1492         .1492 1.395774E+01 1.394265E+01 1.395151E+01 1.395425E+01 1.395475E+01
 1493         .1493 1.395953E+01 1.394446E+01 1.395333E+01 1.395607E+01 1.395657E+01
 1494         .1494 1.396131E+01 1.394627E+01 1.395514E+01 1.395788E+01 1.395838E+01
 1495         .1495 1.396310E+01 1.394808E+01 1.395695E+01 1.395970E+01 1.396020E+01
 1496         .1496 1.396488E+01 1.394989E+01 1.395877E+01 1.396151E+01 1.396201E+01
 1497         .1497 1.396667E+01 1.395170E+01 1.396058E+01 1.396332E+01 1.396382E+01
 1498         .1498 1.396845E+01 1.395351E+01 1.396239E+01 1.396513E+01 1.396563E+01
 1499         .1499 1.397023E+01 1.395531E+01 1.396420E+01 1.396694E+01 1.396744E+01
 1500         .1500 1.397201E+01 1.395712E+01 1.396601E+01 1.396875E+01 1.396925E+01
 1501         .1501 1.397379E+01 1.395892E+01 1.396781E+01 1.397056E+01 1.397106E+01
 1502         .1502 1.397557E+01 1.396072E+01 1.396962E+01 1.397237E+01 1.397287E+01
 1503         .1503 1.397735E+01 1.396253E+01 1.397143E+01 1.397417E+01 1.397468E+01
 1504         .1504 1.397913E+01 1.396433E+01 1.397323E+01 1.397598E+01 1.397648E+01
 1505         .1505 1.398091E+01 1.396613E+01 1.397504E+01 1.397778E+01 1.397829E+01
 1506         .1506 1.398268E+01 1.396793E+01 1.397684E+01 1.397959E+01 1.398009E+01
 1507         .1507 1.398446E+01 1.396972E+01 1.397864E+01 1.398139E+01 1.398189E+01
 1508         .1508 1.398623E+01 1.397152E+01 1.398044E+01 1.398319E+01 1.398370E+01
 1509         .1509 1.398800E+01 1.397332E+01 1.398224E+01 1.398500E+01 1.398550E+01
 1510         .1510 1.398978E+01 1.397511E+01 1.398404E+01 1.398680E+01 1.398730E+01
 1511         .1511 1.399155E+01 1.397691E+01 1.398584E+01 1.398860E+01 1.398910E+01
 1512         .1512 1.399332E+01 1.397870E+01 1.398764E+01 1.399040E+01 1.399090E+01
 1513         .1513 1.399509E+01 1.398049E+01 1.398944E+01 1.399219E+01 1.399270E+01
 1514         .1514 1.399686E+01 1.398229E+01 1.399124E+01 1.399399E+01 1.399450E+01
 1515         .1515 1.399863E+01 1.398408E+01 1.399303E+01 1.399579E+01 1.399629E+01
 1516         .1516 1.400040E+01 1.398587E+01 1.399483E+01 1.399759E+01 1.399809E+01
 1517         .1517 1.400216E+01 1.398766E+01 1.399662E+01 1.399938E+01 1.399988E+01
 1518         .1518 1.400393E+01 1.398945E+01 1.399842E+01 1.400118E+01 1.400168E+01
 1519         .1519 1.400570E+01 1.399124E+01 1.400021E+01 1.400297E+01 1.400347E+01
 1520         .1520 1.400746E+01 1.399302E+01 1.400200E+01 1.400476E+01 1.400527E+01
 1521         .1521 1.400923E+01 1.399481E+01 1.400379E+01 1.400656E+01 1.400706E+01
 1522         .1522 1.401099E+01 1.399660E+01 1.400558E+01 1.400835E+01 1.400885E+01
 1523         .1523 1.401276E+01 1.399838E+01 1.400737E+01 1.401014E+01 1.401064E+01
 1524         .1524 1.401452E+01 1.400017E+01 1.400916E+01 1.401193E+01 1.401244E+01
 1525         .1525 1.401628E+01 1.400195E+01 1.401095E+01 1.401372E+01 1.401423E+01
 1526         .1526 1.401804E+01 1.400373E+01 1.401274E+01 1.401551E+01 1.401602E+01
 1527         .1527 1.401980E+01 1.400552E+01 1.401453E+01 1.401730E+01 1.401781E+01
 1528         .1528 1.402157E+01 1.400730E+01 1.401632E+01 1.401909E+01 1.401960E+01
 1529         .1529 1.402333E+01 1.400908E+01 1.401810E+01 1.402088E+01 1.402138E+01
 1530         .1530 1.402509E+01 1.401086E+01 1.401989E+01 1.402266E+01 1.402317E+01
 1531         .1531 1.402684E+01 1.401264E+01 1.402168E+01 1.402445E+01 1.402496E+01
 1532         .1532 1.402860E+01 1.401442E+01 1.402346E+01 1.402624E+01 1.402675E+01
 1533         .1533 1.403036E+01 1.401620E+01 1.402525E+01 1.402802E+01 1.402853E+01
 1534         .1534 1.403212E+01 1.401798E+01 1.402703E+01 1.402981E+01 1.403032E+01
 1535         .1535 1.403388E+01 1.401976E+01 1.402882E+01 1.403160E+01 1.403210E+01
 1536         .1536 1.403563E+01 1.402153E+01 1.403060E+01 1.403338E+01 1.403389E+01
 1537         .1537 1.403739E+01 1.402331E+01 1.403238E+01 1.403516E+01 1.403567E+01
 1538         .1538 1.403915E+01 1.402509E+01 1.403416E+01 1.403695E+01 1.403746E+01
