3	67	2	29	47	1817	225318	1.06E-28	10.5572	770	71	165	298	605	1162		1.06E-28	-2.80E+01	10.5572
3	68	2	29	48	1744	267141	6.46E-30	10.6371	949	92	172	300	512	887		6.46E-30	-2.92E+01	10.6371
3	69	2	29	49	1849	220973	5.75E-29	10.4348	880	90	161	298	539	967		5.75E-29	-2.82E+01	10.4348
3	70	2	29	50	825	328490	8.25E-32	11.3736	891	74	155	299	546	968		8.25E-32	-3.11E+01	11.3736
3	71	2	29	51	409	328481	8.20E-27	9.66276	904	90	193	300	503	811		8.20E-27	-2.61E+01	9.66276
3	72	2	29	52	1150	231122	2.97E-29	10.4286	938	90	167	297	507	839		2.97E-29	-2.85E+01	10.4286
3	73	2	29	53	1322	308655	8.14E-31	10.9734	929	87	163	301	538	927		8.14E-31	-3.01E+01	10.9734
3	74	2	29	54	1175	306157	2.52E-29	10.6855	811	78	149	302	579	1085		2.52E-29	-2.86E+01	10.6855
3	75	2	29	55	1313	318267	2.01E-31	11.2642	884	82	163	301	547	1099		2.01E-31	-3.07E+01	11.2642
3	76	2	29	56	2294	341194	1.52E-31	11.3489	857	70	151	300	566	1001		1.52E-31	-3.08E+01	11.3489
3	77	2	29	57	2119	341187	2.00E-29	10.5245	916	87	168	300	520	882		2.00E-29	-2.87E+01	10.5245
3	78	2	29	58	1516	341267	1.22E-32	11.5648	944	88	166	299	504	1097		1.22E-32	-3.19E+01	11.5648
3	79	2	29	59	2702	341190	9.58E-31	10.9154	949	90	166	300	532	900		9.58E-31	-3.00E+01	10.9154
3	80	2	29	60	1216	313013	5.52E-31	11.2365	819	70	146	301	585	1096		5.52E-31	-3.03E+01	11.2365
3	81	3	29	61	2349	341021	1.18E-30	11.1968	782	62	140	297	591	1098		1.18E-30	-2.99E+01	11.1968
3	82	3	29	62	1785	341069	6.71E-32	11.4959	844	68	147	298	568	1055		6.71E-32	-3.12E+01	11.4959
3	83	3	29	63	1084	306169	6.87E-30	10.8833	805	67	144	301	558	1012		6.87E-30	-2.92E+01	10.8833
3	84	3	29	64	2046	341224	1.28E-31	11.3305	879	73	152	297	553	970		1.28E-31	-3.09E+01	11.3305
3	85	3	29	65	1439	307889	2.45E-31	11.2785	860	79	154	293	555	1124		2.45E-31	-3.06E+01	11.2785
3	86	3	29	66	203	231751	2.50E-30	10.9894	829	71	152	299	557	1033		2.50E-30	-2.96E+01	10.9894
3	87	3	29	67	2023	330415	1.16E-30	10.9589	905	81	157	296	528	921		1.16E-30	-2.99E+01	10.9589
3	88	3	29	68	2146	314961	6.50E-29	10.4067	883	85	160	295	522	906		6.50E-29	-2.82E+01	10.4067
3	89	3	29	69	1453	309717	1.33E-31	11.4407	820	64	141	296	573	1052		1.33E-31	-3.09E+01	11.4407
3	90	3	29	70	1043	328404	1.96E-29	10.6511	846	80	148	298	554	976		1.96E-29	-2.87E+01	10.6511
3	91	3	29	71	1310	309827	1.53E-28	10.4178	810	78	156	302	574	1028		1.53E-28	-2.78E+01	10.4178
3	92	3	29	72	1457	309722	7.16E-31	11.0972	866	74	138	300	536	935		7.16E-31	-3.01E+01	11.0972
3	93	3	29	73	1106	316730	3.80E-29	10.433	914	87	166	300	520	860		3.80E-29	-2.84E+01	10.433
3	94	3	29	74	1089	308511	3.10E-31	11.3679	798	66	145	302	607	1154		3.10E-31	-3.05E+01	11.3679
3	95	3	29	75	1123	309824	4.71E-30	10.9317	812	70	155	304	574	1067		4.71E-30	-2.93E+01	10.9317
3	96	3	29	76	1151	316849	7.75E-29	10.3786	885	85	165	300	525	903		7.75E-29	-2.81E+01	10.3786
3	97	3	29	77	717	309799	3.03E-33	12.0494	801	57	138	303	617	1174		3.03E-33	-3.25E+01	12.0494
3	98	3	29	78	1431	316719	3.07E-30	11.0906	765	61	140	301	602	1120		3.07E-30	-2.95E+01	11.0906
3	99	3	29	79	1480	319581	1.35E-30	10.8801	939	87	165	299	521	895		1.35E-30	-2.99E+01	10.8801
3	100	3	29	80	1447	307472	3.82E-31	11.3588	785	60	141	302	588	1109		3.82E-31	-3.04E+01	11.3588
3	101	3	28	1	1211	317219	5.30E-30	10.8596	840	75	157	309	566	1012		5.30E-30	-2.93E+01	10.8596
3	102	3	28	2	1311	318565	3.97E-30	11.0806	753	61	141	300	612	1180		3.97E-30	-2.94E+01	11.0806
3	103	3	28	3	1293	308677	3.03E-32	11.4967	913	90	168	305	651	1079		3.03E-32	-3.15E+01	11.4967
3	104	3	28	4	1224	313201	4.14E-30	10.9161	828	71	153	301	559	1015		4.14E-30	-2.94E+01	10.9161
3	105	3	28	5	1294	313012	1.84E-31	11.2773	880	76	152	295	554	992		1.84E-31	-3.07E+01	11.2773
3	106	3	28	6	1314	326664	6.73E-30	10.7061	905	88	163	299	545	937		6.73E-30	-2.92E+01	10.7061
3	107	3	28	7	1222	308678	7.75E-32	11.386	896	88	166	297	531	1203		7.75E-32	-3.11E+01	11.386
3	108	3	28	8	1290	313203	3.30E-30	11.023	791	65	143	295	580	1067		3.30E-30	-2.95E+01	11.023
3	109	3	28	9	2591	341182	5.39E-29	10.3296	946	94	167	297	504	837		5.39E-29	-2.83E+01	10.3296
3	110	3	28	10	2209	341059	4.52E-30	10.7639	904	84	162	301	536	915		4.52E-30	-2.93E+01	10.7639
3	111	3	28	11	1077	318578	7.67E-31	11.1884	818	70	144	299	586	1076		7.67E-31	-3.01E+01	11.1884
3	112	3	28	12	938	318746	4.87E-31	11.1576	865	70	152	296	538	944		4.87E-31	-3.03E+01	11.1576
3	113	3	28	13	2646	341060	7.80E-30	10.8653	807	73	144	298	584	1067		7.80E-30	-2.91E+01	10.8653
3	114	3	28	14	1549	341062	1.42E-29	10.6113	896	86	163	301	539	923		1.42E-29	-2.88E+01	10.6113
3	115	3	28	15	2538	341020	2.66E-30	11.0248	808	70	151	297	585	1094		2.66E-30	-2.96E+01	11.0248
3	116	3	28	16	2191	341002	5.43E-31	11.2874	793	61	140	299	591	1055		5.43E-31	-3.03E+01	11.2874
3	117	3	28	17	2675	3411191	1.54E-30	10.8222	955	78	155	295	513	730		1.54E-30	-2.98E+01	10.8222
3	118	3	28	18	1180	306167	3.03E-30	11.0223	799	67	147	304	587	1069		3.03E-30	-2.95E+01	11.0223
3	119	3	28	19	1220	313202	4.86E-28	10.0274	935	97	171	298	506	831		4.86E-28	-2.73E+01	10.0274
3	120	3	28	20	1321	308645	5.76E-30	10.7412	896	82	162	299	534	913		5.76E-30	-2.92E+01	10.7412
3	121	4	28	21	1095	313010	4.82E-29	10.3482	943	91	165	293	499	820		4.82E-29	-2.83E+01	10.3482
3	122	4	28	22	1212	318559	1.20E-29	10.8857	766	69	133	293	601	1158		1.20E-29	-2.89E+01	10.8857
3	123	4	28	23	1219	328467	1.34E-30	10.8227	977	100	171	292	476	970		1.34E-30	-2.99E+01	10.8227
3	124	4	28	24	1292	328487	1.76E-28	10.2071	915	91	169	298	511	859		1.76E-28	-2.78E+01	10.2071
3	125	4	28	25	290	341189	2.91E-31	11.0859	948	83	161	300	516	869		2.91E-31	-3.05E+01	11.0859
3	126	4	28	26	1195	308653	1.02E-29	10.6761	885	81	162	296	528	925		1.02E-29	-2.90E+01	10.6761
3	127	4	28	27	1350	341197	3.06E-32	11.5584	875	79	152	293	622	1077		3.06E-32	-3.15E+01	11.5584
3	128	4	28	28	1649	341183	2.66E-30	10.8412	904	83	161	300	537	920		2.66E-30	-2.96E+01	10.8412
3	129	4	28	29	1196	341019	7.60E-29	10.656	740	58	141	296	572	1069		7.60E-29	-2.81E+01	10.656
3	130	4	28	30	34	308652	1.76E-30	10.8338	945	89	169	309	531	889		1.76E-30	-2.98E+01	10.8338
3	131	4	28	31	2446	341050	6.50E-32	11.4851	853	71	150	299	576	1063		6.50E-32	-3.12E+01	11.4851
3	132	4	28	32	1037	326668	6.97E-31	11.0004	925	83	162	302	531	904		6.97E-31	-3.02E+01	11.0004
3	133	4	28	33	1074	308648	2.83E-31	11.368	802	63	143	300	588	1089		2.83E-31	-3.05E+01	11.368
3	134	4	28	34	300	328468	1.04E-30	10.9651	912	82	162	304	539	916		1.04E-30	-3.00E+01	10.9651
3	135	4	28	35	1141	308643	9.42E-29	10.4437	832	76	156	303	557	937		9.42E-29	-2.80E+01	10.4437
3	136	4	28	36	1054	313016	2.71E-30	10.9008	870	79	155	305	557	966		2.71E-30	-2.96E+01	10.9008
3	137	4	28	37	1561	341802	3.58E-32	11.5316	879	83	161	304	549	1217		3.58E-32	-3.14E+01	11.5316
3	138	4	28	38	1746	341143	1.17E-30	10.9888	889	80	156	298	543	953		1.17E-30	-2.99E+01	10.9888
3	139	4	28	39	1774	341789	9.47E-30	10.601	936	90	168	296	518	878		9.47E-30	-2.90E+01	10.601
3	140	4	28	40	1166	308641	9.48E-31	11.1102	841	71	152	305	562	1015		9.48E-31	-3.00E+01	11.1102
3	141	4	28	41	1395	329441	1.31E-29	10.7433	826	70	147	295	539	955		1.31E-29	-2.89E+01	10.7433
3	142	4	28	42	1458	316846	1.62E-29	10.5353	927	88	167	294	510	871		1.62E-29	-2.88E+01	10.5353
3	143	4	28	43	1418	316733	2.16E-29	10.5611	888	87	154	297	531	928		2.16E-29	-2.87E+01	10.5611
3	144	4	28	44	1471	329453	1.55E-29	10.7174	828	74	147	295	548	988		1.55E-29	-2.88E+01	10.7174
3	145	4	28	45	1417	309781	6.05E-32	11.5848	813	71	149	298	586	1289		6.05E-32	-3.12E+01	11.5848
3	146	4	28	46	1188	318572	1.21E-30	11.0268	865	75	153	298	545	973		1.21E-30	-2.99E+01	11.0268
3	147	4	28	47	616	309092	1.64E-32	11.6537	868	67	147	297	556	998		1.64E-32	-3.18E+01	11.6537
3	148	4	28	48	2278	341360	1.89E-29	10.6532	848	78	156	298	547	975		1.89E-29	-2.87E+01	10.6532
3	149	4	28	49	2277	313275	5.19E-30	10.6673	947	88	164	296	506	844		5.19E-30	-2.93E+01	10.6673
3	150	4	28	50	1170	328410	3.00E-30	10.8559	885	80	155	298	541	929		3.00E-30	-2.95E+01	10.8559
3	151	4	28	51	774	309835	1.34E-32	11.7467	838	64	145	300	586	1071		1.34E-32	-3.19E+01	11.7467
3	152	4	28	52	1397	307457	5.27E-33	11.7709	905	88	168	299	689	1139		5.27E-33	-3.23E+01	11.7709
3	153	4	28	53	1419	307461	2.36E-32	11.4838	938	93	172	298	511	1173		2.36E-32	-3.16E+01	11.4838
3	154	4	28	54	1410	307460	2.90E-30	10.9555	834	70	151	300	559	981		2.90E-30	-2.95E+01	10.9555
3	155	4	28	55	1070	318576	1.47E-32	11.6934	865	80	158	303	669	1159		1.47E-32	-3.18E+01	11.6934
3	156	4	28	56	1134	318747	1.68E-29	10.6051	885	84	163	303	543	930		1.68E-29	-2.88E+01	10.6051
3	157	4	28	57	1484	307465	3.54E-30	10.8045	900	82	158	297	526	913		3.54E-30	-2.95E+01	10.8045
3	158	4	28	58	1409	307961	8.37E-29	10.2919	929	90	168	299	507	833		8.37E-29	-2.81E+01	10.2919
3	159	4	28	59	1189	306170	5.09E-32	11.6848	775	57	138	299	604	1200		5.09E-32	-3.13E+01	11.6848
3	160	4	28	60	411	317218	1.64E-26	9.57583	892	93	169	298	492	805		1.64E-26	-2.58E+01	9.57583
3	161	5	28	61	1473	316726	2.21E-31	11.3213	843	70	146	298	568	1032		2.21E-31	-3.07E+01	11.3213
3	162	5	28	62	1109	232496	2.63E-33	11.774	957	94	173	289	657	1059		2.63E-33	-3.26E+01	11.774
3	163	5	28	63	1068	316398	2.95E-30	11.0858	770	62	140	301	602	1110		2.95E-30	-2.95E+01	11.0858
3	164	5	28	64	1469	329438	5.29E-30	10.9459	800	77	154	300	584	1236		5.29E-30	-2.93E+01	10.9459
3	165	5	28	65	596	308519	3.07E-32	11.5612	868	68	147	298	554	988		3.07E-32	-3.15E+01	11.5612
3	166	5	28	66	1414	307468	4.55E-29	10.4438	893	86	165	300	530	902		4.55E-29	-2.83E+01	10.4438
3	167	5	28	67	1116	308522	4.30E-32	11.5505	849	68	144	295	566	1042		4.30E-32	-3.14E+01	11.5505
3	168	5	28	68	1454	316401	2.28E-31	11.4123	795	61	136	297	578	1086		2.28E-31	-3.06E+01	11.4123
