3040                                                                                                
3        156        4        28        56        318747        1134        885        84        163        303        543        930
3        157        4        28        57        307465        1484        900        82        158        297        526        913
3        158        4        28        58        307961        1409        929        90        168        299        507        833
3        159        4        28        59        306170        1189        775        57        138        299        604        1200
3        160        4        28        60       317218         411        892        93        169        298        492        805
3        161        5        28        61        316726        1473        843        70        146        298        568        1032
3        162        5        28        62        232496        1109        957        94        173        289        657        1059
3        163        5        28        63        316398        1068        770        62        140        301        602        1110
3        164        5        28        64        329438        1469        800        77        154        300        584        1236
3        165        5        28        65       308519         596        868        68        147        298        554        988
3        166        5        28        66        307468        1414        893        86        165        300        530        902
3        167        5        28        67        308522        1116        849        68        144        295        566        1042
3        168        5        28        68        316401        1454        795        61        136        297        578        1086
3        169        5        28        69        318754        1041        882        81        156        298        677        1158
3        170        5        28        70        329426        1058        842        73        150        299        559        1003
3        171        5        28        71        329455        1481        929        94        171        299        678        1105
3        172        5        28        72        318743        1038        900        86        161        299        521        884
3        173        5        28        73        329437        1460        799        67        145        297        562        1051
3        174        5        28        74       311771         735        949        86        163        298        514        1100
3        175        5        28        75        318752        1096        967        99        173        296        490        800
3        176        5        28        76       316807         935        983        92        170        298        488        773
3        177        5        28        77        328721        1078        872        79        156        296        526        903
3        178        5        28        78        316739        1474        879        70        136        299        531        900
3        179        5        28        79        310033        1033        779        52        129        298        631        1253
3        180        5        28        80        329445        1485        882        81        159        301        525        833
3        181        5        27        1        188796        2102        913        89        165        301        535        923
3        182        5        27        2        182139        2597        877        69        149        299        539        969
3        183        5        27        3        185432        2261        807        64        143        297        574        1085
3        184        5        27        4        185446        2203        810        64        143        297        574        1085
3        185        5        27        5        316244        2100        930        91        168        302        519        1160
3        186        5        27        6        341876        2084        895        83        160        299        538        921
3        187        5        27        7        314969        2012        747        56        137        298        599        1186
3        188        5        27        8        215183        2621        842        72        150        299        574        1062
3        189        5        27        9        232409        2058        892        81        157        300        542        946
3        190        5        27        10        215176        2211        916        90        169        299        507        1161
3        191        5        27        11        174291        2639        969        91        170        296        495        809
3        192        5        27        12        229839        2221        863        80        156        298        534        944
3        193        5        27        13        261985        1684        781        58        137        296        593        1127
3        194        5        27        14        212558        2347        846        68        144        292        545        976
3        195        5        27        15        211762        2202        945        88        167        306        535        897
3        196        5        27        16        182144        2354        890        78        158        303        546        942
3        197        5        27        17        314758        2029        936        86        160        293        513        874
3        198        5        27        18        188857        2268        839        71        153        297        539        971
3        199        5        27        19        224461        1977        871        77        158        297        543        958
3        200        5        27        20        341792        1771        950        88        166        298        508        829
3        201        6        27        21        330256        2024        756        60        135        303        601        1182
3        202        6        27        22        330248        2152        880        86        160        298        529        1100
3        203        6        27        23        314968        1830        787        64        142        299        619        1189
